product_id,product_category_name,total_revenue,total_profit,total_orders,profit_margin_pct
PROD_01434,sports_leisure,21625.99,18826.09,47,87.05
PROD_01435,electronics,37013.04,31645.760000000002,34,85.5
PROD_01436,kitchen_utilities,11504.13,10168.42,47,88.39
PROD_01437,home_decor,13467.41,11905.56,43,88.4
PROD_01438,garden_tools,11294.73,10053.960000000001,33,89.01
PROD_01439,electronics,69219.09,60262.6,50,87.06
PROD_01440,electronics,64228.22,56047.44,50,87.26
PROD_01441,sports_leisure,18564.07,16380.21,41,88.24
PROD_01442,clothing_accessories,11035.03,9569.52,43,86.72
PROD_01443,baby_products,5476.19,4753.08,38,86.8
PROD_01444,electronics,61287.14,53863.840000000004,46,87.89
PROD_01445,home_decor,13742.15,11798.67,43,85.86
PROD_01446,garden_tools,14509.95,12678.54,47,87.38
PROD_01447,home_decor,13195.83,11441.75,42,86.71
PROD_01448,electronics,75893.33,66923.84,57,88.18
PROD_01449,clothing_accessories,9131.58,7942.21,37,86.98
PROD_01450,sports_leisure,12949.83,11299.89,34,87.26
PROD_01451,clothing_accessories,11039.8,9644.27,46,87.36
PROD_01452,sports_leisure,17759.07,15645.96,42,88.1
PROD_01453,health_wellness,8126.34,7167.64,39,88.2
PROD_01454,automotive,25975.32,22582.6,41,86.94
PROD_01455,electronics,62897.45,55368.06,45,88.03
PROD_01456,electronics,57508.03,50326.74,44,87.51
PROD_01457,clothing_accessories,8985.31,7665.63,44,85.31
PROD_01458,furniture,57001.35,50020.87,39,87.75
PROD_01459,home_decor,16223.57,14270.97,52,87.96
PROD_01460,health_wellness,12185.38,10558.95,57,86.65
PROD_01461,books,4241.99,3645.55,46,85.94
PROD_01462,electronics,56154.64,49657.95,39,88.43
PROD_01463,furniture,46422.29,41193.89,29,88.74
PROD_01464,electronics,61358.06,53451.14,43,87.11
PROD_01465,clothing_accessories,9382.6,8435.15,46,89.9
PROD_01466,electronics,79957.62,70533.58,55,88.21
PROD_01467,electronics,47105.61,41365.2,34,87.81
PROD_01468,furniture,71740.06,61892.62,44,86.27
PROD_01469,beauty_perfumery,8006.44,7063.04,44,88.22
PROD_01470,electronics,60429.22,53162.41,43,87.97
PROD_01471,pet_supplies,7991.95,6937.23,51,86.8
PROD_01472,sports_leisure,21372.77,18836.1,53,88.13
PROD_01473,electronics,45139.04,39605.52,33,87.74
PROD_01474,electronics,59892.51,52832.17,47,88.21
PROD_01475,beauty_perfumery,6874.1,5966.18,41,86.79
PROD_01476,stationery,1803.68,1482.49,34,82.19
PROD_01477,beauty_perfumery,8125.24,7100.94,47,87.39
PROD_01478,baby_products,5035.49,4450.28,33,88.38
PROD_01479,sports_leisure,14414.06,12638.66,37,87.68
PROD_01480,sports_leisure,19820.52,17111.77,46,86.33
PROD_01481,sports_leisure,16926.04,14642.77,42,86.51
PROD_01482,books,4152.33,3587.64,49,86.4
PROD_01483,home_decor,11453.45,9981.66,34,87.15
PROD_01484,automotive,27353.8,23811.920000000002,40,87.05
PROD_01485,electronics,64287.77,56891.99,50,88.5
PROD_01486,sports_leisure,24380.34,21508.739999999998,54,88.22
PROD_01487,beauty_perfumery,5232.68,4587.95,34,87.68
PROD_01488,furniture,83746.45,74359.2,49,88.79
PROD_01489,clothing_accessories,9891.130000000001,8528.33,51,86.22
PROD_01490,sports_leisure,18796.63,16285.16,46,86.64
PROD_01491,sports_leisure,20529.92,18105.31,48,88.19
PROD_01492,books,3669.05,3168.59,44,86.36
PROD_01493,kitchen_utilities,13667.31,11803.08,51,86.36
PROD_01494,toys_games,5669.57,4969.03,34,87.64
PROD_01495,home_decor,12407.86,10885.14,33,87.73
PROD_01496,pet_supplies,6645.7,5783.9800000000005,47,87.03
PROD_01497,health_wellness,8404.76,7322.44,45,87.12
PROD_01498,clothing_accessories,11009.1,9672.16,48,87.86
PROD_01499,clothing_accessories,11997.029999999999,10468.16,51,87.26
PROD_01500,clothing_accessories,9488.01,8272.35,46,87.19
PROD_01501,sports_leisure,17841.57,15592.3,45,87.39
PROD_01502,health_wellness,9985.7,8710.25,47,87.23
PROD_01503,kitchen_utilities,12043.55,10490.39,51,87.1
PROD_01504,health_wellness,9474.85,8391.08,41,88.56
PROD_01505,clothing_accessories,7894.2,6899.07,42,87.39
PROD_01506,furniture,67736.31,59872.02,45,88.39
PROD_01507,clothing_accessories,9781.94,8577.61,42,87.69
PROD_01508,electronics,65081.13,56774.23,48,87.24
PROD_01509,books,3767.2200000000003,3208.1,46,85.16
PROD_01510,electronics,65983.81,56634.14,48,85.83
PROD_01511,books,3139.91,2707.36,37,86.22
PROD_01512,furniture,65901.75,57174.67,44,86.76
PROD_01513,kitchen_utilities,8217.67,7247.77,33,88.2
PROD_01514,electronics,75047.53,65760.66,57,87.63
PROD_01515,kitchen_utilities,12268.71,10844.18,53,88.39
PROD_01516,pet_supplies,5061.18,4402.94,32,86.99
PROD_01517,health_wellness,9816.87,8594.49,47,87.55
PROD_01518,toys_games,7093.75,6259.79,40,88.24
PROD_01519,books,4156.79,3622.26,42,87.14
PROD_01520,sports_leisure,20973.49,18484.96,48,88.13
PROD_01521,toys_games,8376.43,7246.73,42,86.51
PROD_01522,toys_games,8710.85,7547.79,44,86.65
PROD_01523,furniture,70114.64,61820.5,51,88.17
PROD_01524,kitchen_utilities,12540.8,11015.38,45,87.84
PROD_01525,sports_leisure,23495.77,20724.35,56,88.2
PROD_01526,electronics,58232.03,51613.99,41,88.64
PROD_01527,beauty_perfumery,5846.56,5059.5599999999995,38,86.54
PROD_01528,clothing_accessories,8767.28,7673.51,44,87.52
PROD_01529,home_decor,12245.84,10616.56,38,86.7
PROD_01530,electronics,53955.590000000004,47379.38,40,87.81
PROD_01531,home_decor,13339.05,11746.47,40,88.06
PROD_01532,kitchen_utilities,13254.71,11762.14,55,88.74
PROD_01533,beauty_perfumery,5495.75,4829.69,37,87.88
PROD_01534,electronics,66602.2,57925.99,49,86.97
PROD_01535,sports_leisure,19582.83,17073.62,47,87.19
PROD_01536,clothing_accessories,8074.03,7066.1,42,87.52
PROD_01537,sports_leisure,23578.739999999998,20544.69,52,87.13
PROD_01538,home_decor,11798.45,10332.33,38,87.57
PROD_01539,baby_products,8115.1,7142.26,49,88.01
PROD_01540,electronics,61741.04,53599.5,42,86.81
PROD_01541,books,3737.15,3263.0,42,87.31
PROD_01542,health_wellness,8853.61,7721.16,47,87.21
PROD_01543,baby_products,10438.42,9068.9,63,86.88
PROD_01544,electronics,65655.03,57033.99,47,86.87
PROD_01545,beauty_perfumery,5056.98,4445.33,30,87.9
PROD_01546,electronics,34167.35,29897.1,27,87.5
PROD_01547,sports_leisure,22158.01,19390.49,52,87.51
PROD_01548,electronics,43811.38,38808.75,39,88.58
PROD_01549,health_wellness,10483.62,9113.02,56,86.93
PROD_01550,electronics,62315.0,54445.51,50,87.37
PROD_01551,beauty_perfumery,4984.2,4373.53,34,87.75
PROD_01552,beauty_perfumery,7397.0,6399.05,42,86.51
PROD_01553,stationery,2261.98,1901.2,40,84.05
PROD_01554,furniture,71372.94,62669.46,38,87.81
PROD_01555,clothing_accessories,7614.14,6617.43,36,86.91
PROD_01556,clothing_accessories,8115.7300000000005,7100.3,40,87.49
PROD_01557,electronics,59697.64,52258.65,45,87.54
PROD_01558,toys_games,9839.85,8626.65,55,87.67
PROD_01559,books,3453.43,2974.67,42,86.14
PROD_01560,furniture,66785.81,58270.46,39,87.25
PROD_01561,electronics,51899.38,45255.94,41,87.2
PROD_01562,toys_games,7918.32,6900.74,44,87.15
PROD_01563,furniture,75926.79,66306.55,52,87.33
PROD_01564,stationery,3017.84,2562.88,47,84.92
PROD_01565,beauty_perfumery,8566.41,7468.0599999999995,52,87.18
PROD_01566,clothing_accessories,9749.34,8421.07,47,86.38
PROD_01567,home_decor,8896.95,7875.25,37,88.52
PROD_01568,electronics,67080.23,58571.28,49,87.32
PROD_01569,toys_games,8671.289999999999,7579.95,50,87.41
PROD_01570,books,3466.36,2993.84,37,86.37
PROD_01571,clothing_accessories,8092.21,7039.9,34,87.0
PROD_01572,electronics,64465.88,56362.97,50,87.43
PROD_01573,electronics,74039.73,64757.2,47,87.46
PROD_01574,garden_tools,10467.52,9302.96,35,88.87
PROD_01575,clothing_accessories,10463.15,9189.34,46,87.83
PROD_01576,home_decor,16301.66,14599.15,47,89.56
PROD_01577,clothing_accessories,10925.57,9643.5,49,88.27
PROD_01578,home_decor,14108.44,12243.77,44,86.78
PROD_01579,books,4077.55,3469.76,46,85.09
PROD_01580,automotive,22023.83,19305.59,44,87.66
PROD_01581,clothing_accessories,8802.31,7753.45,43,88.08
PROD_01582,books,2426.37,2033.3700000000001,31,83.8
PROD_01583,home_decor,13857.710000000001,12135.63,46,87.57
PROD_01584,pet_supplies,5966.92,5166.3099999999995,41,86.58
PROD_01585,clothing_accessories,12102.82,10527.04,53,86.98
PROD_01586,electronics,66466.62,58987.43,47,88.75
PROD_01587,beauty_perfumery,6726.96,5975.66,42,88.83
PROD_01588,electronics,66029.97,57336.89,55,86.83
PROD_01589,electronics,64275.32,55714.78,45,86.68
PROD_01590,books,4135.85,3511.9,49,84.91
PROD_01591,toys_games,9341.19,8144.54,50,87.19
PROD_01592,sports_leisure,23485.55,20333.61,56,86.58
PROD_01593,books,3492.62,3014.14,37,86.3
PROD_01594,beauty_perfumery,6062.63,5322.69,36,87.8
PROD_01595,furniture,83599.16,72507.99,50,86.73
PROD_01596,furniture,54357.58,47208.99,40,86.85
PROD_01597,books,4152.49,3596.65,48,86.61
PROD_01598,clothing_accessories,5789.5199999999995,4982.01,29,86.05
PROD_01599,clothing_accessories,10646.56,9332.630000000001,48,87.66
PROD_01600,sports_leisure,19193.17,16665.76,49,86.83
PROD_01601,sports_leisure,15677.5,13612.029999999999,42,86.83
PROD_01602,kitchen_utilities,9154.04,8017.639999999999,38,87.59
PROD_01603,home_decor,12944.61,11246.63,43,86.88
PROD_01604,electronics,68910.36,60127.17,51,87.25
PROD_01605,clothing_accessories,10065.04,8823.91,51,87.67
PROD_01606,clothing_accessories,11065.51,9679.11,57,87.47
PROD_01607,toys_games,8387.01,7286.93,50,86.88
PROD_01608,sports_leisure,16760.82,14937.36,44,89.12
PROD_01609,books,4225.25,3642.4900000000002,48,86.21
PROD_01610,home_decor,8137.13,7141.32,28,87.76
PROD_01611,automotive,31385.5,27754.239999999998,47,88.43
PROD_01612,pet_supplies,4177.08,3550.92,31,85.01
PROD_01613,books,4120.66,3485.54,55,84.59
PROD_01614,automotive,23306.75,20229.17,38,86.8
PROD_01615,sports_leisure,19938.18,17394.71,47,87.24
PROD_01616,baby_products,9308.98,8108.17,65,87.1
PROD_01617,health_wellness,6360.2300000000005,5555.1,33,87.34
PROD_01618,pet_supplies,5097.42,4465.5,33,87.6
PROD_01619,furniture,59897.2,52427.19,42,87.53
PROD_01620,kitchen_utilities,12782.9,11100.84,49,86.84
PROD_01621,beauty_perfumery,6014.62,5244.08,40,87.19
PROD_01622,clothing_accessories,8002.11,6955.11,44,86.92
PROD_01623,home_decor,12992.86,11270.14,44,86.74
PROD_01624,automotive,25150.829999999998,22002.38,38,87.48
PROD_01625,electronics,67575.51,59038.88,51,87.37
PROD_01626,furniture,64604.35,55949.13,42,86.6
PROD_01627,home_decor,13761.53,12040.13,47,87.49
PROD_01628,home_decor,13515.369999999999,11797.94,50,87.29
PROD_01629,automotive,30607.26,26713.93,46,87.28
PROD_01630,health_wellness,10942.67,9531.83,46,87.11
PROD_01631,furniture,70681.37,61436.659999999996,42,86.92
PROD_01632,clothing_accessories,8014.53,7102.34,36,88.62
PROD_01633,sports_leisure,20999.97,18250.08,53,86.91
PROD_01634,home_decor,13114.39,11467.92,44,87.45
PROD_01635,home_decor,15833.4,13697.66,53,86.51
PROD_01636,electronics,85186.83,75081.23,62,88.14
PROD_01637,beauty_perfumery,7068.0599999999995,6088.12,42,86.14
PROD_01638,clothing_accessories,11252.04,9757.72,50,86.72
PROD_01639,books,4021.33,3475.24,49,86.42
PROD_01640,clothing_accessories,9319.4,8200.28,46,87.99
PROD_01641,sports_leisure,18184.829999999998,15601.369999999999,47,85.79
PROD_01642,electronics,73984.56,64755.24,51,87.53
PROD_01643,pet_supplies,6756.76,5815.78,50,86.07
PROD_01644,sports_leisure,17135.07,14925.800000000001,37,87.11
PROD_01645,electronics,59748.05,52820.57,45,88.41
PROD_01646,beauty_perfumery,8028.4800000000005,7025.39,47,87.51
PROD_01647,automotive,30638.8,26718.64,50,87.21
PROD_01648,kitchen_utilities,12396.37,10957.72,48,88.39
PROD_01649,books,3983.27,3458.45,43,86.82
PROD_01650,electronics,71164.25,62062.1,52,87.21
PROD_01651,furniture,72038.25,63255.86,42,87.81
PROD_01652,toys_games,8363.56,7330.71,43,87.65
PROD_01653,beauty_perfumery,7622.62,6661.36,43,87.39
PROD_01654,automotive,27189.66,23614.42,47,86.85
PROD_01655,clothing_accessories,12648.97,11097.25,55,87.73
PROD_01656,clothing_accessories,8614.86,7595.79,39,88.17
PROD_01657,automotive,28180.73,24778.03,37,87.93
PROD_01658,furniture,84465.7,73085.23,54,86.53
PROD_01659,electronics,70768.24,62201.46,55,87.89
PROD_01660,home_decor,14054.029999999999,12202.16,46,86.82
PROD_01661,health_wellness,7924.04,6981.63,39,88.11
PROD_01662,electronics,46679.31,41689.79,39,89.31
PROD_01663,electronics,44806.97,39067.75,43,87.19
PROD_01664,clothing_accessories,10848.77,9291.08,46,85.64
PROD_01665,garden_tools,11242.08,9845.11,35,87.57
PROD_01666,garden_tools,14337.62,12547.06,42,87.51
PROD_01667,beauty_perfumery,5628.41,4915.77,33,87.34
PROD_01668,beauty_perfumery,5837.99,5147.84,35,88.18
PROD_01669,home_decor,15731.25,13641.98,53,86.72
PROD_01670,clothing_accessories,9364.13,8173.73,45,87.29
PROD_01671,kitchen_utilities,13498.95,11702.14,52,86.69
PROD_01672,electronics,68263.56999999999,59218.53,46,86.75
PROD_01673,sports_leisure,20062.14,17484.19,49,87.15
PROD_01674,furniture,72386.36,63553.89,50,87.8
PROD_01675,electronics,59595.03,52837.89,44,88.66
PROD_01676,beauty_perfumery,6985.3,6110.8,43,87.48
PROD_01677,beauty_perfumery,9385.1,8136.68,55,86.7
PROD_01678,toys_games,8153.67,7144.52,46,87.62
PROD_01679,clothing_accessories,6262.73,5475.95,32,87.44
PROD_01680,clothing_accessories,7525.9800000000005,6533.28,42,86.81
PROD_01681,beauty_perfumery,7609.71,6686.69,47,87.87
PROD_01682,pet_supplies,4279.74,3705.48,34,86.58
PROD_01683,clothing_accessories,10672.39,9303.2,44,87.17
PROD_01684,pet_supplies,5066.62,4455.76,39,87.94
PROD_01685,books,3182.27,2720.84,39,85.5
PROD_01686,health_wellness,10161.91,8825.91,49,86.85
PROD_01687,electronics,57231.74,50713.47,41,88.61
PROD_01688,clothing_accessories,10244.2,9015.91,45,88.01
PROD_01689,electronics,67360.37,58777.65,54,87.26
PROD_01690,home_decor,11529.84,10075.74,39,87.39
PROD_01691,pet_supplies,6812.65,5950.0,46,87.34
PROD_01692,electronics,61557.17,54430.79,52,88.42
PROD_01693,beauty_perfumery,8789.68,7680.37,52,87.38
PROD_01694,electronics,48966.75,42891.26,41,87.59
PROD_01695,books,4181.35,3599.82,49,86.09
PROD_01696,clothing_accessories,7675.91,6727.05,34,87.64
PROD_01697,electronics,50847.47,44478.42,44,87.47
PROD_01698,home_decor,13603.94,11655.98,42,85.68
PROD_01699,kitchen_utilities,12146.37,10438.97,42,85.94
PROD_01700,electronics,52085.81,45017.37,43,86.43
PROD_01701,clothing_accessories,11429.26,9971.51,51,87.25
PROD_01702,electronics,55924.34,49715.33,43,88.9
PROD_01703,stationery,2436.64,2021.41,46,82.96
PROD_01704,furniture,60264.79,52298.28,38,86.78
PROD_01705,books,2705.0,2279.23,38,84.26
PROD_01706,furniture,82714.97,72295.41,47,87.4
PROD_01707,electronics,56936.41,49395.270000000004,40,86.76
PROD_01708,furniture,51876.92,45211.59,38,87.15
PROD_01709,electronics,65813.31,58065.14,50,88.23
PROD_01710,home_decor,18461.95,16167.07,56,87.57
PROD_01711,beauty_perfumery,6168.01,5416.15,43,87.81
PROD_01712,beauty_perfumery,7559.8,6507.93,41,86.09
PROD_01713,electronics,52181.08,46190.03,44,88.52
PROD_01714,electronics,44933.56,39132.87,37,87.09
PROD_01715,kitchen_utilities,11360.26,9889.97,42,87.06
PROD_01716,toys_games,6242.74,5510.65,38,88.27
PROD_01717,electronics,55967.31,49048.69,39,87.64
PROD_01718,electronics,70615.25,62295.04,53,88.22
PROD_01719,automotive,20390.98,18012.37,43,88.33
PROD_01720,toys_games,9029.14,7799.61,46,86.38
PROD_01721,pet_supplies,4179.18,3656.62,38,87.5
PROD_01722,clothing_accessories,12428.12,10752.11,53,86.51
PROD_01723,sports_leisure,17249.71,15114.119999999999,45,87.62
PROD_01724,clothing_accessories,8203.37,7112.6,44,86.7
PROD_01725,furniture,58558.22,50938.8,39,86.99
PROD_01726,electronics,57555.74,50360.78,42,87.5
PROD_01727,electronics,63954.14,55858.76,51,87.34
PROD_01728,electronics,58675.93,51488.5,44,87.75
PROD_01729,books,4213.9800000000005,3671.39,48,87.12
PROD_01730,sports_leisure,12999.76,11397.03,36,87.67
PROD_01731,furniture,60682.7,54223.13,38,89.36
PROD_01732,automotive,28365.3,24971.170000000002,45,88.03
PROD_01733,toys_games,7405.99,6373.81,37,86.06
PROD_01734,sports_leisure,16070.34,13929.83,40,86.68
PROD_01735,pet_supplies,9060.53,7758.59,60,85.63
PROD_01736,sports_leisure,25625.52,22281.19,57,86.95
PROD_01737,electronics,59250.15,51541.770000000004,43,86.99
PROD_01738,pet_supplies,5181.13,4486.48,40,86.59
PROD_01739,electronics,67121.94,58535.88,49,87.21
PROD_01740,beauty_perfumery,6076.78,5325.55,43,87.64
PROD_01741,clothing_accessories,12224.11,10661.59,53,87.22
PROD_01742,sports_leisure,19411.579999999998,16967.09,46,87.41
PROD_01743,beauty_perfumery,6009.06,5222.06,39,86.9
PROD_01744,clothing_accessories,9984.33,8703.81,46,87.17
PROD_01745,beauty_perfumery,7319.49,6436.37,47,87.93
PROD_01746,toys_games,8935.63,7812.4800000000005,44,87.43
PROD_01747,clothing_accessories,9152.51,7914.59,45,86.47
PROD_01748,home_decor,17176.38,14864.26,51,86.54
PROD_01749,clothing_accessories,12525.44,10956.92,61,87.48
PROD_01750,health_wellness,7654.37,6796.3,44,88.79
PROD_01751,toys_games,7824.45,6793.01,40,86.82
PROD_01752,automotive,25679.920000000002,22837.71,42,88.93
PROD_01753,electronics,73195.48,64190.56,53,87.7
PROD_01754,electronics,51749.51,44650.2,33,86.28
PROD_01755,electronics,76517.57,67527.62,56,88.25
PROD_01756,electronics,50259.85,43903.09,36,87.35
PROD_01757,beauty_perfumery,4606.08,4043.34,29,87.78
PROD_01758,stationery,2853.55,2349.94,55,82.35
PROD_01759,home_decor,13782.62,11934.76,47,86.59
PROD_01760,baby_products,10313.55,8985.52,66,87.12
PROD_01761,electronics,56420.64,48998.21,42,86.84
PROD_01762,garden_tools,15682.85,13596.79,48,86.7
PROD_01763,clothing_accessories,11101.86,9720.02,52,87.55
PROD_01764,garden_tools,10755.81,9370.43,36,87.12
PROD_01765,electronics,58529.630000000005,51902.53,49,88.68
PROD_01766,baby_products,5413.32,4676.93,39,86.4
PROD_01767,clothing_accessories,10949.73,9412.6,52,85.96
PROD_01768,clothing_accessories,9723.6,8428.92,45,86.69
PROD_01769,sports_leisure,17078.53,15241.29,46,89.24
PROD_01770,home_decor,11187.22,9671.53,37,86.45
PROD_01771,books,5104.63,4353.68,57,85.29
PROD_01772,stationery,2913.44,2468.25,48,84.72
PROD_01773,furniture,64022.52,55144.06,39,86.13
PROD_01774,toys_games,8194.93,7254.49,44,88.52
PROD_01775,electronics,52818.36,45782.229999999996,39,86.68
PROD_01776,furniture,72493.5,64174.880000000005,44,88.53
PROD_01777,sports_leisure,15049.3,13355.92,36,88.75
PROD_01778,automotive,24042.44,20790.35,38,86.47
PROD_01779,home_decor,14492.93,12631.13,45,87.15
PROD_01780,books,3476.41,2980.61,47,85.74
PROD_01781,clothing_accessories,9762.28,8629.26,42,88.39
PROD_01782,clothing_accessories,8706.33,7673.77,39,88.14
PROD_01783,home_decor,12837.05,11193.14,42,87.19
PROD_01784,clothing_accessories,10395.89,9063.62,49,87.18
PROD_01785,clothing_accessories,9176.51,7958.38,42,86.73
PROD_01786,electronics,59222.03,52409.69,48,88.5
PROD_01787,health_wellness,7792.59,6847.83,40,87.88
PROD_01788,electronics,32861.24,28865.14,26,87.84
PROD_01789,automotive,28580.19,25093.41,45,87.8
PROD_01790,electronics,42455.0,36575.04,35,86.15
PROD_01791,electronics,49481.8,43405.39,41,87.72
PROD_01792,beauty_perfumery,4625.9,4105.32,31,88.75
PROD_01793,sports_leisure,19820.82,17183.69,42,86.7
PROD_01794,sports_leisure,17793.2,15475.31,40,86.97
PROD_01795,beauty_perfumery,6998.05,6100.16,47,87.17
PROD_01796,clothing_accessories,9790.06,8606.36,41,87.91
PROD_01797,books,4031.11,3484.92,48,86.45
PROD_01798,sports_leisure,13379.48,11753.38,37,87.85
PROD_01799,home_decor,11513.32,10005.43,38,86.9
PROD_01800,health_wellness,7733.93,6740.68,39,87.16
PROD_01801,toys_games,6715.59,5863.03,39,87.3
PROD_01802,home_decor,15877.44,13701.44,49,86.3
PROD_01803,health_wellness,12623.91,11081.62,60,87.78
PROD_01804,garden_tools,16014.68,14048.3,51,87.72
PROD_01805,beauty_perfumery,7007.64,6043.21,45,86.24
PROD_01806,clothing_accessories,7578.56,6549.33,37,86.42
PROD_01807,garden_tools,15294.38,13414.98,47,87.71
PROD_01808,clothing_accessories,8695.2,7663.89,39,88.14
PROD_01809,electronics,72616.67,63268.26,55,87.13
PROD_01810,home_decor,13715.78,11961.69,44,87.21
PROD_01811,toys_games,7133.52,6174.3,41,86.55
PROD_01812,garden_tools,15530.630000000001,13457.11,47,86.65
PROD_01813,furniture,66669.19,57418.6,42,86.12
PROD_01814,baby_products,8943.41,7776.26,54,86.95
PROD_01815,electronics,48127.89,42114.52,32,87.51
PROD_01816,electronics,48803.770000000004,43306.229999999996,41,88.74
PROD_01817,furniture,69274.17,60788.51,46,87.75
PROD_01818,stationery,2164.77,1801.6399999999999,38,83.23
PROD_01819,sports_leisure,23946.3,21137.9,58,88.27
PROD_01820,electronics,59248.2,52504.79,45,88.62
PROD_01821,clothing_accessories,12048.01,10519.87,49,87.32
PROD_01822,clothing_accessories,9960.48,8766.43,44,88.01
PROD_01823,home_decor,13437.23,11757.37,47,87.5
PROD_01824,electronics,53785.8,46891.81,40,87.18
PROD_01825,garden_tools,13671.64,11925.4,43,87.23
PROD_01826,beauty_perfumery,5868.63,5150.78,34,87.77
PROD_01827,books,2703.29,2296.17,39,84.94
PROD_01828,electronics,56439.020000000004,48171.47,43,85.35
PROD_01829,electronics,52234.84,45561.02,46,87.22
PROD_01830,beauty_perfumery,5599.31,4911.82,35,87.72
PROD_01831,automotive,30116.829999999998,26470.98,46,87.89
PROD_01832,beauty_perfumery,5788.6900000000005,4950.44,39,85.52
PROD_01833,automotive,30703.74,26844.510000000002,47,87.43
PROD_01834,kitchen_utilities,11988.49,10303.89,48,85.95
PROD_01835,electronics,67624.04,58659.55,52,86.74
PROD_01836,clothing_accessories,7005.05,6193.59,29,88.42
PROD_01837,furniture,82700.06,72822.19,44,88.06
PROD_01838,sports_leisure,14872.09,13089.52,36,88.01
PROD_01839,clothing_accessories,10628.02,9164.83,48,86.23
PROD_01840,home_decor,16726.75,14584.88,54,87.19
PROD_01841,sports_leisure,15623.619999999999,13715.01,39,87.78
PROD_01842,garden_tools,13005.19,11294.61,42,86.85
PROD_01843,electronics,43302.18,37702.42,35,87.07
PROD_01844,clothing_accessories,12767.25,11097.16,55,86.92
PROD_01845,beauty_perfumery,6814.66,5940.05,44,87.17
PROD_01846,books,3094.96,2660.09,39,85.95
PROD_01847,furniture,79662.1,68423.67,47,85.89
PROD_01848,baby_products,7997.85,6979.18,49,87.26
PROD_01849,kitchen_utilities,13812.73,12069.02,52,87.38
PROD_01850,beauty_perfumery,7565.82,6589.55,44,87.1
PROD_01851,clothing_accessories,12230.98,10647.27,50,87.05
PROD_01852,sports_leisure,17819.67,15535.44,46,87.18
PROD_01853,books,3485.11,2992.43,43,85.86
PROD_01854,health_wellness,7362.1900000000005,6386.63,50,86.75
PROD_01855,baby_products,8015.5,7021.11,49,87.59
PROD_01856,furniture,81172.63,70103.97,47,86.36
PROD_01857,beauty_perfumery,5974.51,5254.92,39,87.96
PROD_01858,electronics,43530.67,37628.81,32,86.44
PROD_01859,electronics,60595.03,53411.93,40,88.15
PROD_01860,electronics,48635.4,42925.67,39,88.26
PROD_01861,electronics,55679.25,48830.08,46,87.7
PROD_01862,home_decor,12138.7,10471.54,39,86.27
PROD_01863,home_decor,19041.96,16932.96,55,88.92
PROD_01864,furniture,72738.53,63934.88,43,87.9
PROD_01865,beauty_perfumery,5831.73,4959.61,44,85.05
PROD_01866,furniture,61817.62,54498.32,37,88.16
PROD_01867,sports_leisure,19038.16,16735.68,41,87.91
PROD_01868,clothing_accessories,12457.33,10849.57,60,87.09
PROD_01869,baby_products,6362.72,5584.89,39,87.78
PROD_01870,electronics,57574.15,50578.42,44,87.85
PROD_01871,baby_products,6554.02,5658.43,45,86.34
PROD_01872,clothing_accessories,10340.76,8887.16,51,85.94
PROD_01873,beauty_perfumery,7175.44,6243.82,42,87.02
PROD_01874,electronics,65903.3,57947.75,45,87.93
PROD_01875,electronics,42428.6,36524.62,31,86.08
PROD_01876,sports_leisure,23459.09,20362.79,56,86.8
PROD_01877,toys_games,6833.29,5938.8,39,86.91
PROD_01878,clothing_accessories,7209.92,6216.71,41,86.22
PROD_01879,beauty_perfumery,7730.13,6677.11,48,86.38
PROD_01880,clothing_accessories,8963.64,7765.77,40,86.64
PROD_01881,home_decor,14716.96,12836.28,42,87.22
PROD_01882,garden_tools,14732.7,12893.42,43,87.52
PROD_01883,health_wellness,7588.64,6471.81,38,85.28
PROD_01884,beauty_perfumery,6031.39,5246.17,37,86.98
PROD_01885,clothing_accessories,11146.01,9695.78,63,86.99
PROD_01886,clothing_accessories,11183.51,9797.57,50,87.61
PROD_01887,baby_products,5140.44,4482.94,39,87.21
PROD_01888,clothing_accessories,10585.79,9229.4,53,87.19
PROD_01889,kitchen_utilities,12482.06,10837.86,46,86.83
PROD_01890,home_decor,9509.78,8315.11,33,87.44
PROD_01891,pet_supplies,7820.03,6833.9,54,87.39
PROD_01892,home_decor,13907.369999999999,12113.38,47,87.1
PROD_01893,home_decor,11885.89,10462.01,40,88.02
PROD_01894,furniture,88294.27,75899.69,53,85.96
PROD_01895,stationery,2697.4,2212.77,53,82.03
PROD_01896,stationery,2160.08,1797.74,38,83.23
PROD_01897,books,3687.2599999999998,3209.19,44,87.03
PROD_01898,toys_games,8456.31,7294.73,42,86.26
PROD_01899,beauty_perfumery,5400.51,4715.88,32,87.32
PROD_01900,toys_games,8827.19,7810.62,47,88.48
PROD_01901,health_wellness,11333.39,10106.5,55,89.17
PROD_01902,sports_leisure,17907.47,15633.33,41,87.3
PROD_01903,furniture,57655.45,50652.57,38,87.85
PROD_01904,beauty_perfumery,7736.16,6740.69,45,87.13
PROD_01905,beauty_perfumery,6616.24,5762.3099999999995,45,87.09
PROD_01906,automotive,27688.1,24121.93,43,87.12
PROD_01907,home_decor,13430.77,11683.94,49,86.99
PROD_01908,clothing_accessories,9279.75,8151.54,44,87.84
PROD_01909,sports_leisure,21125.35,18338.12,53,86.81
PROD_01910,clothing_accessories,11904.11,10445.72,60,87.75
PROD_01911,sports_leisure,23556.28,20550.09,52,87.24
