customer_id,total_orders,total_revenue,total_freight,total_profit,avg_order_value,first_order,last_order,recency_days,customer_lifetime_days,customer_segment
CUST_009573,8,7978.69,771.1800000000001,7207.51,569.9064285714286,2022-06-20 06:00:00,2023-12-17 08:00:00,13,545,Loyal
CUST_009574,10,10750.15,1003.1999999999999,9746.95,671.884375,2022-07-02 19:00:00,2023-12-30 00:00:00,1,545,Loyal
CUST_009575,9,9469.029999999999,1214.21,8254.82,676.3592857142856,2022-02-21 03:00:00,2023-12-16 13:00:00,14,663,Loyal
CUST_009576,10,5495.610000000001,779.48,4716.13,457.96750000000003,2023-01-24 15:00:00,2023-12-28 14:00:00,2,337,Loyal
CUST_009577,8,9193.19,909.57,8283.619999999999,766.0991666666667,2022-05-20 04:00:00,2023-12-13 08:00:00,17,572,Loyal
CUST_009578,5,2049.44,335.57,1713.8700000000001,409.88800000000003,2022-03-15 13:00:00,2023-12-10 21:00:00,20,635,Loyal
CUST_009579,6,2072.22,204.24,1867.98,296.03142857142853,2022-01-28 07:00:00,2023-12-29 17:00:00,1,700,Loyal
CUST_009580,6,1362.96,246.67,1116.29,227.16,2022-03-31 21:00:00,2023-06-17 01:00:00,196,442,Loyal
CUST_009581,12,8242.31,959.49,7282.82,343.4295833333333,2022-02-14 03:00:00,2023-12-16 06:00:00,14,670,Loyal
CUST_009582,7,7966.31,932.79,7033.52,724.21,2022-08-24 22:00:00,2023-11-27 05:00:00,33,459,Loyal
CUST_009583,18,18006.07,2318.69,15687.380000000001,620.8989655172413,2022-01-18 00:00:00,2023-12-27 00:00:00,4,708,Loyal
CUST_009584,6,4429.86,748.99,3680.8700000000003,553.7325,2022-05-30 01:00:00,2023-08-02 00:00:00,151,428,Loyal
CUST_009585,9,6523.8,600.5,5923.3,465.9857142857143,2022-03-29 20:00:00,2023-11-26 22:00:00,34,607,Loyal
CUST_009586,14,15269.16,2188.12,13081.04,636.215,2022-03-09 06:00:00,2023-12-02 23:00:00,28,633,Loyal
CUST_009587,7,3438.0299999999997,571.1,2866.93,343.803,2022-04-09 00:00:00,2023-07-19 05:00:00,164,466,Loyal
CUST_009588,8,5137.86,544.8100000000001,4593.05,302.2270588235294,2022-12-13 06:00:00,2023-12-29 12:00:00,1,381,Loyal
CUST_009589,15,11836.56,1494.73,10341.83,422.7342857142857,2022-01-10 07:00:00,2023-12-27 05:00:00,3,715,Loyal
CUST_009590,11,7411.8,853.89,6557.91,463.2375,2022-02-22 10:00:00,2023-11-11 03:00:00,49,626,Loyal
CUST_009591,8,12174.64,1644.79,10529.85,1106.7854545454545,2022-09-28 08:00:00,2023-09-12 22:00:00,109,349,Loyal
CUST_009592,8,6062.46,798.36,5264.1,551.1327272727273,2022-04-13 20:00:00,2023-07-24 13:00:00,159,466,Loyal
CUST_009593,9,5165.21,632.48,4532.73,430.43416666666667,2022-03-13 10:00:00,2023-12-04 12:00:00,26,631,Loyal
CUST_009594,11,4807.24,620.26,4186.98,320.48266666666666,2022-09-12 21:00:00,2023-12-02 16:00:00,28,445,Loyal
CUST_009595,13,6595.26,793.49,5801.77,314.06,2022-02-15 09:00:00,2023-10-13 08:00:00,78,604,Loyal
CUST_009596,8,2440.4,270.75,2169.65,221.85454545454547,2022-08-20 00:00:00,2023-11-08 00:00:00,53,445,Loyal
CUST_009597,7,3171.75,368.3,2803.45,352.4166666666667,2022-01-25 12:00:00,2023-12-06 02:00:00,24,679,Loyal
CUST_009598,7,3024.89,360.40999999999997,2664.48,302.489,2022-04-12 03:00:00,2023-12-10 08:00:00,20,607,Loyal
CUST_009599,10,3856.5,534.91,3321.59,257.1,2022-05-02 06:00:00,2023-12-05 08:00:00,25,582,Loyal
CUST_009600,11,20080.42,2378.75,17701.67,912.7463636363635,2022-02-02 16:00:00,2023-11-05 02:00:00,55,640,Loyal
CUST_009601,14,10289.9,1314.44,8975.460000000001,428.74583333333334,2022-02-06 05:00:00,2023-05-18 15:00:00,226,466,Loyal
CUST_009602,12,9544.05,1123.54,8420.51,502.31842105263155,2022-01-29 21:00:00,2023-12-25 00:00:00,6,694,Loyal
CUST_009603,7,3173.9799999999996,482.1,2691.88,317.39799999999997,2022-06-22 08:00:00,2023-07-24 22:00:00,159,397,Loyal
CUST_009604,8,6666.96,597.28,6069.679999999999,606.0872727272728,2022-03-12 15:00:00,2023-12-18 09:00:00,12,645,Loyal
CUST_009605,8,8125.64,1184.12,6941.5199999999995,541.7093333333333,2022-03-10 04:00:00,2023-11-18 01:00:00,42,617,Loyal
CUST_009606,8,6454.78,723.1,5731.68,403.42375,2022-05-20 04:00:00,2023-12-04 00:00:00,27,562,Loyal
CUST_009607,7,5641.43,566.26,5075.17,512.8572727272727,2022-10-27 02:00:00,2023-12-18 03:00:00,12,417,Loyal
CUST_009608,11,13628.48,1287.29,12341.19,648.9752380952381,2022-01-23 08:00:00,2023-11-12 19:00:00,48,658,Loyal
CUST_009609,12,8087.150000000001,869.0,7218.15,505.44687500000003,2022-03-19 05:00:00,2023-12-12 16:00:00,18,633,Loyal
CUST_009610,6,6457.6,783.95,5673.65,717.5111111111112,2022-05-21 00:00:00,2023-12-07 11:00:00,23,565,Loyal
CUST_009611,16,13704.48,1358.43,12346.050000000001,595.8469565217391,2022-04-19 19:00:00,2023-12-16 17:00:00,14,605,Loyal
CUST_009612,7,6722.42,925.16,5797.26,480.17285714285714,2022-02-06 22:00:00,2023-12-23 02:00:00,7,684,Loyal
CUST_009613,8,4902.639999999999,628.19,4274.45,377.1261538461538,2022-08-13 21:00:00,2023-10-14 21:00:00,77,427,Loyal
CUST_009614,10,10552.2,1177.75,9374.45,586.2333333333333,2022-06-05 09:00:00,2023-12-09 06:00:00,21,551,Loyal
CUST_009615,6,8629.89,1038.71,7591.179999999999,958.8766666666666,2022-06-16 01:00:00,2023-11-04 09:00:00,56,506,Loyal
CUST_009616,11,9157.5,1153.56,8003.94,457.875,2022-03-23 15:00:00,2023-12-20 23:00:00,10,637,Loyal
CUST_009617,15,13630.12,1413.67,12216.45,649.0533333333334,2022-02-03 20:00:00,2023-11-26 10:00:00,34,660,Loyal
CUST_009618,8,6223.52,941.88,5281.64,444.5371428571429,2022-04-21 17:00:00,2023-03-12 01:00:00,293,324,Loyal
CUST_009619,7,3745.78,306.56,3439.22,416.1977777777778,2022-10-02 11:00:00,2023-12-20 00:00:00,11,443,Loyal
CUST_009620,7,5215.139999999999,517.13,4698.01,401.16461538461533,2022-02-04 08:00:00,2023-10-27 11:00:00,64,630,Loyal
CUST_009621,2,2815.32,493.39000000000004,2321.93,703.83,2022-09-27 02:00:00,2022-12-25 00:00:00,371,88,Active
CUST_009622,6,4052.0800000000004,537.99,3514.09,368.37090909090915,2022-02-25 20:00:00,2023-11-06 10:00:00,54,618,Loyal
CUST_009623,7,2659.84,336.07,2323.77,221.65333333333334,2022-02-06 16:00:00,2023-12-25 23:00:00,5,687,Loyal
CUST_009624,9,8388.0,1004.73,7383.2699999999995,559.2,2022-02-23 07:00:00,2023-12-13 11:00:00,17,658,Loyal
CUST_009625,13,11659.19,1468.7,10190.49,506.9213043478261,2022-10-06 06:00:00,2023-09-06 12:00:00,115,335,Loyal
CUST_009626,10,5623.68,661.99,4961.69,351.48,2022-05-03 16:00:00,2023-11-03 02:00:00,57,548,Loyal
CUST_009627,9,4581.17,669.1800000000001,3911.99,327.2264285714286,2022-01-07 23:00:00,2023-11-30 21:00:00,30,691,Loyal
CUST_009628,2,5111.51,674.41,4437.1,1703.8366666666668,2022-02-18 10:00:00,2023-11-29 08:00:00,31,648,Active
CUST_009629,2,5107.31,772.6800000000001,4334.63,729.6157142857144,2022-07-15 17:00:00,2023-01-13 23:00:00,351,182,Active
CUST_009630,9,6736.46,803.87,5932.59,673.646,2022-02-26 04:00:00,2023-11-21 21:00:00,39,633,Loyal
CUST_009631,6,3061.57,370.23,2691.34,382.69625,2022-09-15 20:00:00,2023-12-17 23:00:00,13,458,Loyal
CUST_009632,7,8903.06,808.5600000000001,8094.5,741.9216666666666,2022-03-14 13:00:00,2023-11-25 04:00:00,35,620,Loyal
CUST_009633,5,4387.57,501.18000000000006,3886.3899999999994,487.50777777777773,2022-07-19 21:00:00,2023-08-11 09:00:00,141,387,Loyal
CUST_009634,8,5162.45,631.86,4530.59,469.31363636363636,2022-02-09 06:00:00,2023-12-26 21:00:00,4,685,Loyal
CUST_009635,5,1586.49,271.52,1314.97,317.298,2022-10-09 17:00:00,2023-12-10 02:00:00,20,426,Loyal
CUST_009636,9,8498.12,966.26,7531.86,566.5413333333333,2022-05-29 05:00:00,2023-12-10 05:00:00,20,560,Loyal
CUST_009637,9,8798.71,944.54,7854.17,586.5806666666666,2022-03-05 17:00:00,2023-10-21 02:00:00,70,594,Loyal
CUST_009638,12,10059.98,1422.54,8637.44,457.27181818181816,2022-01-12 17:00:00,2023-12-27 04:00:00,3,713,Loyal
CUST_009639,7,5752.0,677.8,5074.2,821.7142857142857,2022-03-18 19:00:00,2023-09-18 10:00:00,103,548,Loyal
CUST_009640,13,13360.53,1481.11,11879.42,556.68875,2022-04-30 13:00:00,2023-11-23 14:00:00,37,572,Loyal
CUST_009641,7,8200.26,808.56,7391.7,820.0260000000001,2022-04-16 17:00:00,2023-05-30 11:00:00,214,408,Loyal
CUST_009642,10,5281.679999999999,524.24,4757.4400000000005,352.11199999999997,2022-01-12 12:00:00,2023-06-06 16:00:00,207,510,Loyal
CUST_009643,11,9949.52,1396.9,8552.62,710.6800000000001,2022-10-10 18:00:00,2023-12-18 18:00:00,12,434,Loyal
CUST_009644,7,8313.52,896.2,7417.32,692.7933333333334,2022-04-05 17:00:00,2023-11-08 02:00:00,52,581,Loyal
CUST_009645,8,7301.57,954.3100000000001,6347.26,486.7713333333333,2022-03-29 13:00:00,2023-10-18 14:00:00,73,568,Loyal
CUST_009646,9,6737.39,1000.29,5737.1,449.15933333333334,2022-02-03 16:00:00,2023-12-16 04:00:00,14,680,Loyal
CUST_009647,12,10457.13,1195.64,9261.49,580.9516666666666,2022-03-10 02:00:00,2023-12-24 20:00:00,6,654,Loyal
CUST_009648,10,5015.65,465.39,4550.26,358.26071428571424,2022-03-06 14:00:00,2023-11-15 10:00:00,45,618,Loyal
CUST_009649,13,14639.56,1481.51,13158.050000000001,770.5031578947368,2022-03-05 05:00:00,2023-11-16 00:00:00,45,620,Loyal
CUST_009650,4,4954.3,687.61,4266.6900000000005,707.7571428571429,2022-08-23 22:00:00,2023-10-14 01:00:00,77,416,Active
CUST_009651,9,6188.27,708.2,5480.07,562.57,2022-01-03 16:00:00,2023-12-25 08:00:00,5,720,Loyal
CUST_009652,7,6461.38,1072.73,5388.65,807.6725,2022-07-07 00:00:00,2023-12-17 19:00:00,13,528,Loyal
CUST_009653,10,2485.7,367.9,2117.7999999999997,177.54999999999998,2022-03-26 15:00:00,2023-11-27 06:00:00,33,610,Loyal
CUST_009654,11,8951.34,887.87,8063.47,526.5494117647058,2022-07-02 07:00:00,2023-12-20 22:00:00,10,536,Loyal
CUST_009655,5,1124.62,130.97,993.6500000000001,224.92399999999998,2023-06-05 14:00:00,2023-11-20 01:00:00,40,167,Loyal
CUST_009656,8,7855.09,976.86,6878.2300000000005,654.5908333333333,2023-02-08 07:00:00,2023-10-01 01:00:00,90,234,Loyal
CUST_009657,4,3146.31,387.71,2758.6000000000004,449.47285714285715,2022-12-31 21:00:00,2023-11-22 16:00:00,38,325,Active
CUST_009658,8,7271.700000000001,851.1899999999999,6420.51,559.3615384615385,2022-04-22 07:00:00,2023-12-21 05:00:00,9,607,Loyal
CUST_009659,9,2551.82,337.47,2214.35,231.98363636363638,2022-06-18 15:00:00,2023-10-13 07:00:00,78,481,Loyal
CUST_009660,17,14909.31,1688.04,13221.27,552.1966666666666,2022-07-30 10:00:00,2023-12-18 01:00:00,12,505,Loyal
CUST_009661,9,8475.05,902.29,7572.76,470.83611111111105,2022-03-20 14:00:00,2023-10-13 08:00:00,78,571,Loyal
CUST_009662,7,1897.45,260.26,1637.19,210.82777777777778,2022-04-02 20:00:00,2023-12-15 17:00:00,15,621,Loyal
CUST_009663,10,10890.26,1197.07,9693.19,726.0173333333333,2022-02-20 13:00:00,2023-11-26 02:00:00,34,643,Loyal
CUST_009664,8,4753.96,354.40999999999997,4399.55,475.396,2022-04-12 18:00:00,2023-12-29 15:00:00,1,625,Loyal
CUST_009665,11,13930.300000000001,1781.13,12149.17,773.9055555555556,2022-01-13 17:00:00,2023-12-30 21:00:00,0,716,Loyal
CUST_009666,10,10608.8,1241.26,9367.539999999999,558.357894736842,2022-03-11 18:00:00,2023-08-16 06:00:00,136,522,Loyal
CUST_009667,7,6583.75,954.51,5629.24,598.5227272727273,2022-01-11 01:00:00,2023-10-28 05:00:00,63,655,Loyal
CUST_009668,7,3893.27,480.53,3412.74,389.327,2022-05-26 16:00:00,2023-08-20 01:00:00,132,450,Loyal
CUST_009669,7,5445.929999999999,928.36,4517.57,495.0845454545454,2022-02-14 05:00:00,2023-08-21 17:00:00,131,553,Loyal
CUST_009670,13,15758.95,2208.57,13550.380000000001,583.6648148148148,2022-03-17 22:00:00,2023-12-13 06:00:00,17,635,Loyal
CUST_009671,7,2857.2000000000003,370.83,2486.37,357.15000000000003,2022-01-16 22:00:00,2023-09-23 20:00:00,98,614,Loyal
CUST_009672,12,11809.22,1543.01,10266.21,656.0677777777778,2022-01-15 05:00:00,2023-12-24 15:00:00,6,708,Loyal
CUST_009673,5,5081.18,765.83,4315.35,846.8633333333333,2022-02-05 11:00:00,2023-12-23 20:00:00,7,686,Loyal
CUST_009674,8,4810.2,514.25,4295.95,534.4666666666667,2022-02-06 20:00:00,2023-10-14 00:00:00,78,614,Loyal
CUST_009675,9,10583.02,1544.0,9039.02,661.43875,2022-06-29 17:00:00,2023-12-19 11:00:00,11,537,Loyal
CUST_009676,10,4316.03,639.23,3676.8,332.0023076923077,2022-05-04 10:00:00,2023-12-29 10:00:00,1,604,Loyal
CUST_009677,8,7347.92,926.41,6421.51,524.8514285714285,2022-01-23 03:00:00,2023-08-21 07:00:00,131,575,Loyal
CUST_009678,9,6570.46,923.97,5646.490000000001,597.3145454545455,2022-07-15 21:00:00,2023-12-03 16:00:00,27,505,Loyal
CUST_009679,12,8039.74,977.13,7062.61,446.65222222222224,2022-02-26 23:00:00,2023-10-25 09:00:00,66,605,Loyal
CUST_009680,6,4282.35,523.36,3758.99,428.235,2023-01-05 01:00:00,2023-08-27 08:00:00,125,234,Loyal
CUST_009681,10,6540.24,573.72,5966.52,503.0953846153846,2022-05-10 18:00:00,2023-12-25 10:00:00,5,593,Loyal
CUST_009682,10,12912.84,1538.92,11373.92,679.6231578947369,2022-02-09 14:00:00,2023-11-18 12:00:00,42,646,Loyal
CUST_009683,4,842.13,112.75,729.38,168.426,2022-03-11 00:00:00,2023-08-05 01:00:00,147,512,Active
CUST_009684,8,2906.15,341.24,2564.91,264.19545454545454,2022-06-12 06:00:00,2023-07-02 22:00:00,181,385,Loyal
CUST_009685,5,9750.72,1104.6,8646.12,886.4290909090909,2022-10-31 22:00:00,2023-09-22 13:00:00,99,325,Loyal
CUST_009686,9,14387.67,1760.67,12627.0,846.3335294117647,2022-10-19 22:00:00,2023-12-30 17:00:00,0,436,Loyal
CUST_009687,7,4238.16,501.78,3736.38,470.90666666666664,2022-06-29 18:00:00,2023-09-25 20:00:00,96,453,Loyal
CUST_009688,4,6017.92,828.9599999999999,5188.96,859.7028571428572,2022-04-01 13:00:00,2023-10-19 03:00:00,72,565,Active
CUST_009689,7,8049.41,937.23,7112.18,670.7841666666667,2022-05-07 18:00:00,2023-12-23 18:00:00,7,595,Loyal
CUST_009690,11,5260.860000000001,618.99,4641.87,328.80375000000004,2022-01-19 01:00:00,2023-12-15 08:00:00,15,695,Loyal
CUST_009691,4,2471.0600000000004,444.39,2026.67,411.8433333333334,2022-02-10 02:00:00,2023-03-10 04:00:00,295,393,Active
CUST_009692,3,253.03,33.379999999999995,219.65,84.34333333333333,2023-03-31 07:00:00,2023-10-20 16:00:00,71,203,Active
CUST_009693,5,3299.87,326.21000000000004,2973.66,366.65222222222224,2022-08-16 20:00:00,2023-09-14 07:00:00,107,393,Loyal
CUST_009694,7,7403.17,799.04,6604.13,673.0154545454545,2022-04-29 01:00:00,2023-11-12 00:00:00,49,561,Loyal
CUST_009695,8,3349.85,443.46999999999997,2906.38,334.985,2023-01-05 11:00:00,2023-08-22 17:00:00,130,229,Loyal
CUST_009696,7,4263.45,640.52,3622.93,426.34499999999997,2022-11-07 23:00:00,2023-10-19 10:00:00,72,345,Loyal
CUST_009697,10,6353.9400000000005,711.83,5642.11,453.8528571428572,2022-01-18 08:00:00,2023-11-08 12:00:00,52,659,Loyal
CUST_009698,10,10634.88,1097.31,9537.57,759.6342857142856,2022-06-18 08:00:00,2023-09-23 08:00:00,98,462,Loyal
CUST_009699,6,5276.11,592.6800000000001,4683.43,586.2344444444444,2022-01-02 02:00:00,2023-12-30 23:00:00,0,727,Loyal
CUST_009700,16,12072.99,1651.0,10421.99,524.9126086956521,2022-02-07 11:00:00,2023-12-10 17:00:00,20,671,Loyal
CUST_009701,13,10590.01,1401.68,9188.33,529.5005,2022-01-16 08:00:00,2023-12-17 15:00:00,13,700,Loyal
CUST_009702,7,7820.9400000000005,990.62,6830.320000000001,651.745,2022-05-02 03:00:00,2023-12-08 19:00:00,22,585,Loyal
CUST_009703,4,2425.6800000000003,347.01,2078.67,346.52571428571434,2022-07-22 15:00:00,2023-12-27 01:00:00,3,522,Active
CUST_009704,9,10758.57,1588.97,9169.6,566.2405263157895,2022-01-25 13:00:00,2023-11-17 06:00:00,43,660,Loyal
CUST_009705,11,12459.08,1521.9099999999999,10937.17,778.6925,2022-07-14 06:00:00,2023-11-30 00:00:00,31,503,Loyal
CUST_009706,10,7790.74,771.22,7019.5199999999995,708.2490909090909,2022-01-20 12:00:00,2023-10-19 12:00:00,72,637,Loyal
CUST_009707,8,6005.85,897.8900000000001,5107.96,750.73125,2022-06-29 02:00:00,2023-10-06 17:00:00,85,464,Loyal
CUST_009708,7,4129.59,561.11,3568.48,375.41727272727275,2023-02-11 21:00:00,2023-12-02 11:00:00,28,293,Loyal
CUST_009709,7,4439.16,553.3,3885.86,493.24,2022-07-31 15:00:00,2023-11-05 02:00:00,55,461,Loyal
CUST_009710,11,5530.8,732.63,4798.17,395.0571428571429,2022-08-18 01:00:00,2023-12-25 04:00:00,5,494,Loyal
CUST_009711,6,2344.7,240.51999999999998,2104.1800000000003,334.95714285714286,2022-10-01 06:00:00,2023-11-29 03:00:00,31,423,Loyal
CUST_009712,8,6523.09,713.76,5809.33,593.0081818181818,2022-09-22 00:00:00,2023-12-05 19:00:00,25,439,Loyal
CUST_009713,8,4457.62,427.20000000000005,4030.42,445.762,2022-04-02 19:00:00,2023-06-06 00:00:00,208,429,Loyal
CUST_009714,12,6406.26,658.75,5747.51,305.06,2022-02-01 23:00:00,2023-12-25 15:00:00,5,691,Loyal
CUST_009715,8,6569.96,973.59,5596.37,469.28285714285715,2022-02-05 10:00:00,2023-10-28 20:00:00,63,630,Loyal
CUST_009716,5,3764.62,408.12,3356.5000000000005,537.8028571428571,2022-11-22 22:00:00,2023-08-22 23:00:00,130,273,Loyal
CUST_009717,6,6993.73,1010.57,5983.16,582.8108333333333,2023-02-16 19:00:00,2023-12-20 05:00:00,10,306,Loyal
CUST_009718,11,8735.77,992.33,7743.4400000000005,545.985625,2022-01-17 11:00:00,2023-11-23 17:00:00,37,675,Loyal
CUST_009719,6,4668.08,852.25,3815.8300000000004,583.51,2022-03-21 03:00:00,2023-11-26 06:00:00,34,615,Loyal
CUST_009720,5,2725.17,346.43,2378.74,302.7966666666667,2022-04-29 07:00:00,2023-10-20 07:00:00,71,539,Loyal
CUST_009721,6,1697.97,227.71,1470.26,212.24625,2022-01-20 12:00:00,2023-10-15 05:00:00,76,632,Loyal
CUST_009722,8,2179.88,307.22,1872.66,181.65666666666667,2022-01-24 19:00:00,2023-11-06 19:00:00,54,651,Loyal
CUST_009723,6,7138.89,1219.39,5919.5,892.36125,2022-07-03 14:00:00,2023-10-16 04:00:00,75,469,Loyal
CUST_009724,6,4143.33,519.15,3624.1800000000003,318.7176923076923,2022-10-16 11:00:00,2023-12-29 14:00:00,1,439,Loyal
CUST_009725,7,13052.35,1898.26,11154.09,686.9657894736843,2022-04-19 23:00:00,2023-09-05 17:00:00,116,503,Loyal
CUST_009726,5,2053.0899999999997,226.79999999999998,1826.29,410.61799999999994,2022-06-30 03:00:00,2023-07-29 23:00:00,154,394,Loyal
CUST_009727,10,8492.41,1237.93,7254.48,424.6205,2022-07-05 22:00:00,2023-09-30 09:00:00,91,451,Loyal
CUST_009728,11,18364.77,2422.81,15941.96,834.7622727272727,2022-05-12 07:00:00,2023-10-29 15:00:00,62,535,Loyal
CUST_009729,12,5022.2300000000005,724.19,4298.04,334.81533333333334,2022-05-18 07:00:00,2023-12-14 08:00:00,16,575,Loyal
CUST_009730,10,8564.75,1225.44,7339.31,535.296875,2022-01-25 05:00:00,2023-12-22 16:00:00,8,696,Loyal
CUST_009731,11,10492.73,1243.06,9249.67,524.6365,2022-09-15 13:00:00,2023-08-15 21:00:00,137,334,Loyal
CUST_009732,10,9668.99,1354.71,8314.28,743.7684615384616,2022-02-21 12:00:00,2023-12-09 14:00:00,21,656,Loyal
CUST_009733,7,7941.24,936.12,7005.12,610.8646153846154,2022-06-01 19:00:00,2023-08-21 08:00:00,131,445,Loyal
CUST_009734,9,6218.87,724.84,5494.03,444.205,2022-02-10 00:00:00,2023-10-24 03:00:00,67,621,Loyal
CUST_009735,14,12899.6,1605.92,11293.68,586.3454545454546,2022-01-28 23:00:00,2023-12-05 19:00:00,25,675,Loyal
CUST_009736,4,5204.43,674.8100000000001,4529.62,743.49,2022-01-18 13:00:00,2023-02-20 16:00:00,313,398,Active
CUST_009737,7,7203.009999999999,885.0,6318.01,554.0776923076922,2022-02-07 07:00:00,2023-12-21 20:00:00,9,682,Loyal
CUST_009738,6,4012.4,511.46,3500.9399999999996,501.55,2022-08-22 19:00:00,2023-11-18 21:00:00,42,453,Loyal
CUST_009739,8,9153.59,1052.96,8100.63,572.099375,2022-05-19 08:00:00,2023-04-11 06:00:00,263,326,Loyal
CUST_009740,7,3443.13,432.7,3010.43,229.542,2022-01-24 14:00:00,2023-10-05 20:00:00,86,619,Loyal
CUST_009741,12,16834.649999999998,2214.0,14620.65,765.2113636363636,2022-01-29 01:00:00,2023-12-23 22:00:00,7,693,Loyal
CUST_009742,9,7418.87,1186.38,6232.490000000001,618.2391666666666,2022-06-02 05:00:00,2023-11-09 03:00:00,51,524,Loyal
CUST_009743,5,4480.639999999999,638.56,3842.08,560.0799999999999,2022-06-01 14:00:00,2023-10-23 04:00:00,68,508,Loyal
CUST_009744,6,3817.5,542.47,3275.03,381.75,2022-10-26 12:00:00,2023-11-08 15:00:00,52,378,Loyal
CUST_009745,7,4001.42,499.64000000000004,3501.7799999999997,400.142,2022-04-20 09:00:00,2023-11-26 21:00:00,34,585,Loyal
CUST_009746,7,7547.28,948.0,6599.280000000001,686.1163636363636,2022-06-09 08:00:00,2023-11-25 18:00:00,35,534,Loyal
CUST_009747,16,14274.89,1709.04,12565.85,528.6996296296296,2022-02-25 08:00:00,2023-11-16 20:00:00,44,629,Loyal
CUST_009748,9,7026.85,922.78,6104.07,413.34411764705885,2022-07-22 14:00:00,2023-10-30 07:00:00,61,464,Loyal
CUST_009749,12,17319.81,2218.98,15100.83,787.264090909091,2022-07-07 04:00:00,2023-12-28 02:00:00,2,538,Loyal
CUST_009750,9,6594.27,804.0699999999999,5790.200000000001,471.01928571428573,2022-04-26 18:00:00,2023-12-22 22:00:00,8,605,Loyal
CUST_009751,13,7618.79,800.34,6818.450000000001,362.7995238095238,2022-01-28 01:00:00,2023-10-27 03:00:00,64,637,Loyal
CUST_009752,9,5045.88,728.14,4317.74,315.3675,2022-04-07 10:00:00,2023-12-06 10:00:00,24,608,Loyal
CUST_009753,9,2737.38,346.49,2390.89,248.8527272727273,2022-07-05 13:00:00,2023-11-29 09:00:00,31,511,Loyal
CUST_009754,7,3067.86,311.84000000000003,2756.02,255.655,2022-11-18 05:00:00,2023-07-24 03:00:00,159,247,Loyal
CUST_009755,6,5461.62,715.26,4746.360000000001,546.162,2022-04-15 06:00:00,2023-10-24 21:00:00,67,557,Loyal
CUST_009756,5,3196.34,475.45,2720.8900000000003,456.62,2022-12-04 12:00:00,2023-11-13 06:00:00,47,343,Loyal
CUST_009757,7,8591.7,1312.6,7279.1,715.975,2022-02-25 07:00:00,2023-12-25 10:00:00,5,668,Loyal
CUST_009758,7,4701.6900000000005,716.52,3985.17,470.16900000000004,2022-09-26 02:00:00,2023-11-19 14:00:00,41,419,Loyal
CUST_009759,6,2568.17,290.45,2277.7200000000003,366.88142857142856,2022-04-25 16:00:00,2023-10-27 13:00:00,64,549,Loyal
CUST_009760,10,5112.68,561.49,4551.19,365.1914285714286,2022-10-10 06:00:00,2023-11-21 14:00:00,39,407,Loyal
CUST_009761,12,10370.46,1196.9,9173.56,471.3845454545454,2022-07-28 01:00:00,2023-11-15 18:00:00,45,475,Loyal
CUST_009762,11,11461.8,1514.72,9947.08,603.2526315789473,2022-05-10 03:00:00,2023-11-13 04:00:00,47,552,Loyal
CUST_009763,10,3894.89,398.6,3496.29,389.489,2022-06-03 15:00:00,2023-12-23 01:00:00,7,567,Loyal
CUST_009764,8,1990.65,279.58,1711.07,199.065,2022-07-15 06:00:00,2023-11-22 15:00:00,38,495,Loyal
CUST_009765,8,11180.560000000001,1116.25,10064.31,798.6114285714286,2022-04-11 18:00:00,2023-12-01 11:00:00,29,598,Loyal
CUST_009766,9,4176.78,509.49,3667.29,379.7072727272727,2022-04-27 02:00:00,2023-09-23 19:00:00,98,514,Loyal
CUST_009767,11,9389.57,1171.34,8218.23,521.6427777777777,2022-03-07 07:00:00,2023-11-27 11:00:00,33,630,Loyal
CUST_009768,4,3484.3900000000003,592.23,2892.16,696.878,2022-04-26 13:00:00,2023-12-18 10:00:00,12,600,Active
CUST_009769,15,10099.59,1123.83,8975.76,504.97950000000003,2022-05-18 16:00:00,2023-10-27 22:00:00,64,527,Loyal
CUST_009770,10,7867.09,991.6,6875.490000000001,561.9350000000001,2022-01-10 02:00:00,2023-10-10 17:00:00,81,638,Loyal
CUST_009771,10,7334.68,778.97,6555.71,431.4517647058824,2022-08-05 08:00:00,2023-12-05 14:00:00,25,487,Loyal
CUST_009772,6,4616.41,508.59,4107.82,577.05125,2022-03-11 11:00:00,2023-07-17 00:00:00,167,492,Loyal
CUST_009773,3,4215.6900000000005,678.52,3537.17,602.2414285714286,2023-01-05 03:00:00,2023-05-20 05:00:00,224,135,Active
CUST_009774,7,3762.67,645.69,3116.98,470.33375,2022-09-08 18:00:00,2023-11-17 04:00:00,43,434,Loyal
CUST_009775,6,5998.93,790.49,5208.4400000000005,749.86625,2022-03-04 10:00:00,2023-10-04 01:00:00,87,578,Loyal
CUST_009776,18,21361.4,2603.2,18758.2,547.7282051282052,2022-04-24 15:00:00,2023-12-14 06:00:00,16,598,Loyal
CUST_009777,12,9383.16,1319.31,8063.85,426.5072727272727,2022-01-25 02:00:00,2023-12-11 10:00:00,19,685,Loyal
CUST_009778,10,15419.05,2045.22,13373.83,811.528947368421,2022-02-01 08:00:00,2023-08-21 08:00:00,131,566,Loyal
CUST_009779,10,9054.52,1042.5,8012.02,532.6188235294118,2022-02-04 23:00:00,2023-09-16 15:00:00,105,588,Loyal
CUST_009780,12,7566.860000000001,1057.77,6509.09,504.4573333333334,2022-04-13 02:00:00,2023-11-28 16:00:00,32,594,Loyal
