order_id,payment_value,payment_type,payment_installments
ORD_0078424,1019.71,boleto,10
ORD_0078425,26.39,debit_card,1
ORD_0078426,1541.75,credit_card,6
ORD_0078427,104.22,voucher,2
ORD_0078428,1811.44,boleto,1
ORD_0078429,973.96,boleto,2
ORD_0078430,1741.82,debit_card,3
ORD_0078431,338.62,boleto,3
ORD_0078432,740.31,credit_card,1
ORD_0078433,182.7,credit_card,10
ORD_0078434,1190.97,credit_card,1
ORD_0078435,66.78,credit_card,2
ORD_0078436,79.23,credit_card,6
ORD_0078437,989.72,boleto,1
ORD_0078438,345.66,voucher,6
ORD_0078439,168.74,voucher,6
ORD_0078440,1123.49,credit_card,1
ORD_0078441,2795.27,credit_card,10
ORD_0078442,1003.97,credit_card,12
ORD_0078443,354.72,credit_card,3
ORD_0078444,86.28,credit_card,2
ORD_0078445,285.17,credit_card,2
ORD_0078446,737.56,debit_card,1
ORD_0078447,3708.09,debit_card,1
ORD_0078448,1053.8400000000001,boleto,6
ORD_0078449,351.78,credit_card,3
ORD_0078450,126.49,credit_card,3
ORD_0078451,171.11,voucher,1
ORD_0078452,2840.87,boleto,10
ORD_0078453,161.62,debit_card,2
ORD_0078454,2287.19,boleto,12
ORD_0078455,3304.14,boleto,10
ORD_0078456,503.23,credit_card,1
ORD_0078457,2011.13,boleto,1
ORD_0078458,623.4300000000001,credit_card,1
ORD_0078459,349.03,debit_card,10
ORD_0078460,2427.67,voucher,1
ORD_0078461,1928.0099999999998,credit_card,1
ORD_0078462,1544.08,credit_card,2
ORD_0078463,1462.63,credit_card,2
ORD_0078464,2035.24,boleto,2
ORD_0078465,2048.3,boleto,1
ORD_0078466,110.18,credit_card,6
ORD_0078467,136.34,boleto,2
ORD_0078468,319.9,boleto,1
ORD_0078469,3182.92,credit_card,6
ORD_0078470,2663.57,debit_card,10
ORD_0078471,295.2,boleto,3
ORD_0078472,33.66,credit_card,10
ORD_0078473,341.53,credit_card,6
ORD_0078474,186.2,credit_card,6
ORD_0078475,2006.92,boleto,10
ORD_0078476,266.92,debit_card,6
ORD_0078477,16.26,credit_card,2
ORD_0078478,31.3,credit_card,10
ORD_0078479,3012.8,voucher,1
ORD_0078480,537.6,credit_card,2
ORD_0078481,54.33,credit_card,6
ORD_0078482,1948.68,boleto,1
ORD_0078483,277.45,credit_card,2
ORD_0078484,93.01,credit_card,2
ORD_0078485,424.76,credit_card,10
ORD_0078486,290.79,boleto,10
ORD_0078487,1906.76,credit_card,3
ORD_0078488,283.78,boleto,1
ORD_0078489,538.98,voucher,3
ORD_0078490,124.79,boleto,2
ORD_0078491,772.4300000000001,boleto,1
ORD_0078492,658.46,credit_card,6
ORD_0078493,960.92,credit_card,10
ORD_0078494,380.09,credit_card,6
ORD_0078495,787.11,debit_card,3
ORD_0078496,148.69,credit_card,1
ORD_0078497,2694.98,debit_card,1
ORD_0078498,314.56,debit_card,3
ORD_0078499,167.24,boleto,1
ORD_0078500,141.13,boleto,6
ORD_0078501,366.56,credit_card,10
ORD_0078502,1939.01,credit_card,1
ORD_0078503,4283.2,boleto,10
ORD_0078504,349.5,debit_card,2
ORD_0078505,271.3,credit_card,2
ORD_0078506,60.75,credit_card,1
ORD_0078507,365.47,boleto,1
ORD_0078508,2223.04,credit_card,2
ORD_0078509,113.97,voucher,3
ORD_0078510,381.28,debit_card,12
ORD_0078511,968.91,debit_card,1
ORD_0078512,514.6600000000001,credit_card,2
ORD_0078513,25.89,boleto,6
ORD_0078514,1290.33,boleto,2
ORD_0078515,53.84,credit_card,1
ORD_0078516,430.51,credit_card,2
ORD_0078517,451.6,credit_card,2
ORD_0078518,620.6,credit_card,2
ORD_0078519,188.78,debit_card,1
ORD_0078520,2241.16,credit_card,1
ORD_0078521,402.52,boleto,12
ORD_0078522,1164.55,credit_card,1
ORD_0078523,1150.3600000000001,credit_card,1
ORD_0078524,2596.18,debit_card,3
ORD_0078525,1972.78,credit_card,1
ORD_0078526,59.17,debit_card,6
ORD_0078527,179.72,credit_card,3
ORD_0078528,1471.45,boleto,6
ORD_0078529,808.44,voucher,10
ORD_0078530,270.01,credit_card,10
ORD_0078531,140.1,credit_card,3
ORD_0078532,256.36,credit_card,6
ORD_0078533,314.58,voucher,6
ORD_0078534,232.23,credit_card,10
ORD_0078535,39.04,debit_card,1
ORD_0078536,328.72,credit_card,1
ORD_0078537,1358.92,credit_card,1
ORD_0078538,158.32,credit_card,1
ORD_0078539,937.6,boleto,1
ORD_0078540,586.47,credit_card,10
ORD_0078541,106.65,voucher,1
ORD_0078542,313.13,debit_card,2
ORD_0078543,1103.57,boleto,2
ORD_0078544,689.93,credit_card,1
ORD_0078545,1359.75,debit_card,3
ORD_0078546,1099.98,credit_card,1
ORD_0078547,302.86,debit_card,3
ORD_0078548,257.76,credit_card,6
ORD_0078549,98.31,credit_card,1
ORD_0078550,595.01,boleto,10
ORD_0078551,315.23,credit_card,2
ORD_0078552,616.5899999999999,credit_card,3
ORD_0078553,153.61,credit_card,12
ORD_0078554,521.6899999999999,debit_card,10
ORD_0078555,94.13,boleto,2
ORD_0078556,301.88,credit_card,3
ORD_0078557,226.09,credit_card,1
ORD_0078558,965.29,credit_card,2
ORD_0078559,3914.71,credit_card,6
ORD_0078560,288.11,voucher,1
ORD_0078561,4709.52,credit_card,1
ORD_0078562,1228.17,debit_card,1
ORD_0078563,695.88,credit_card,1
ORD_0078564,45.04,boleto,6
ORD_0078565,284.97,voucher,1
ORD_0078566,49.4,credit_card,1
ORD_0078567,2373.8,credit_card,10
ORD_0078568,1723.38,boleto,10
ORD_0078569,326.9,voucher,3
ORD_0078570,402.14,boleto,1
ORD_0078571,2731.0,debit_card,10
ORD_0078572,128.62,credit_card,6
ORD_0078573,721.54,credit_card,2
ORD_0078574,710.49,boleto,6
ORD_0078575,83.02,debit_card,12
ORD_0078576,657.78,voucher,1
ORD_0078577,2145.4700000000003,debit_card,3
ORD_0078578,821.66,debit_card,3
ORD_0078579,200.85,credit_card,2
ORD_0078580,267.16,credit_card,1
ORD_0078581,2974.78,boleto,3
ORD_0078582,499.77,debit_card,1
ORD_0078583,87.15,credit_card,1
ORD_0078584,2599.22,boleto,1
ORD_0078585,205.45,boleto,2
ORD_0078586,2758.95,credit_card,1
ORD_0078587,249.28,debit_card,10
ORD_0078588,258.86,credit_card,10
ORD_0078589,2650.44,credit_card,1
ORD_0078590,318.55,voucher,1
ORD_0078591,798.49,credit_card,2
ORD_0078592,425.48,boleto,6
ORD_0078593,92.4,boleto,6
ORD_0078594,522.38,debit_card,10
ORD_0078595,333.15,credit_card,6
ORD_0078596,430.25,voucher,1
ORD_0078597,375.97,debit_card,2
ORD_0078598,397.06,credit_card,1
ORD_0078599,1253.01,debit_card,1
ORD_0078600,89.09,debit_card,1
ORD_0078601,1238.14,credit_card,12
ORD_0078602,1628.26,credit_card,1
ORD_0078603,431.89,credit_card,3
ORD_0078604,1385.86,credit_card,2
ORD_0078605,1831.0,credit_card,2
ORD_0078606,306.37,credit_card,2
ORD_0078607,360.21999999999997,credit_card,6
ORD_0078608,474.37,boleto,1
ORD_0078609,287.39,debit_card,1
ORD_0078610,344.14000000000004,debit_card,6
ORD_0078611,521.6800000000001,credit_card,6
ORD_0078612,242.14,boleto,3
ORD_0078613,3889.66,debit_card,2
ORD_0078614,894.37,boleto,6
ORD_0078615,353.82,boleto,1
ORD_0078616,121.14,boleto,1
ORD_0078617,47.0,credit_card,3
ORD_0078618,155.1,credit_card,1
ORD_0078619,299.58,voucher,2
ORD_0078620,1093.83,credit_card,1
ORD_0078621,2568.47,credit_card,1
ORD_0078622,161.53,debit_card,1
ORD_0078623,874.21,credit_card,1
ORD_0078624,117.17,credit_card,1
ORD_0078625,619.48,credit_card,2
ORD_0078626,502.83,credit_card,1
ORD_0078627,72.26,credit_card,3
ORD_0078628,2382.86,boleto,10
ORD_0078629,40.5,credit_card,1
ORD_0078630,145.17,credit_card,1
ORD_0078631,3069.81,credit_card,2
ORD_0078632,392.3,boleto,1
ORD_0078633,982.13,boleto,6
ORD_0078634,297.05,credit_card,1
ORD_0078635,3141.6099999999997,credit_card,2
ORD_0078636,463.28,debit_card,10
ORD_0078637,590.3,credit_card,6
ORD_0078638,220.51,credit_card,6
ORD_0078639,1624.3600000000001,credit_card,10
ORD_0078640,99.52,credit_card,6
ORD_0078641,455.62,boleto,3
ORD_0078642,595.73,voucher,3
ORD_0078643,1199.6200000000001,boleto,1
ORD_0078644,236.4,credit_card,1
ORD_0078645,151.25,credit_card,6
ORD_0078646,228.8,boleto,6
ORD_0078647,96.49,voucher,10
ORD_0078648,317.9,credit_card,10
ORD_0078649,685.66,boleto,2
ORD_0078650,425.84000000000003,boleto,10
ORD_0078651,1165.85,credit_card,12
ORD_0078652,979.3,credit_card,2
ORD_0078653,3077.17,credit_card,6
ORD_0078654,121.95,debit_card,1
ORD_0078655,173.9,credit_card,3
ORD_0078656,814.12,credit_card,1
ORD_0078657,190.9,boleto,1
ORD_0078658,2329.22,boleto,3
ORD_0078659,1090.17,credit_card,6
ORD_0078660,164.6,credit_card,10
ORD_0078661,347.95,credit_card,3
ORD_0078662,2786.1499999999996,credit_card,1
ORD_0078663,58.95,debit_card,1
ORD_0078664,115.84,boleto,1
ORD_0078665,325.51,boleto,6
ORD_0078666,274.35,credit_card,3
ORD_0078667,397.62,boleto,1
ORD_0078668,1838.56,boleto,6
ORD_0078669,284.05,credit_card,1
ORD_0078670,700.11,boleto,6
ORD_0078671,30.22,boleto,6
ORD_0078672,37.45,credit_card,1
ORD_0078673,206.76,boleto,2
ORD_0078674,408.84,credit_card,2
ORD_0078675,179.36,credit_card,12
ORD_0078676,26.33,credit_card,6
ORD_0078677,228.67,boleto,1
ORD_0078678,458.17,credit_card,2
ORD_0078679,278.64,voucher,1
ORD_0078680,151.32,credit_card,10
ORD_0078681,590.49,credit_card,1
ORD_0078682,22.0,credit_card,2
ORD_0078683,57.4,voucher,2
ORD_0078684,2142.72,credit_card,3
ORD_0078685,892.06,credit_card,1
ORD_0078686,32.83,credit_card,1
ORD_0078687,210.48,credit_card,6
ORD_0078688,62.61,voucher,1
ORD_0078689,2101.28,credit_card,1
ORD_0078690,1823.09,credit_card,10
ORD_0078691,1884.04,credit_card,2
ORD_0078692,53.87,voucher,1
ORD_0078693,576.73,credit_card,10
ORD_0078694,2700.1899999999996,credit_card,1
ORD_0078695,325.7,voucher,1
ORD_0078696,192.0,boleto,1
ORD_0078697,2404.91,boleto,10
ORD_0078698,65.52,credit_card,2
ORD_0078699,158.74,debit_card,3
ORD_0078700,123.27,boleto,1
ORD_0078701,389.18,debit_card,6
ORD_0078702,2231.17,voucher,10
ORD_0078703,184.47,credit_card,3
ORD_0078704,2460.19,credit_card,1
ORD_0078705,1424.77,boleto,6
ORD_0078706,115.37,credit_card,10
ORD_0078707,2543.37,credit_card,1
ORD_0078708,427.67999999999995,credit_card,2
ORD_0078709,575.53,credit_card,6
ORD_0078710,363.59000000000003,credit_card,1
ORD_0078711,206.78,credit_card,1
ORD_0078712,571.77,credit_card,6
ORD_0078713,116.63,credit_card,12
ORD_0078714,389.71,credit_card,1
ORD_0078715,153.4,voucher,1
ORD_0078716,771.89,credit_card,3
ORD_0078717,292.19,credit_card,1
ORD_0078718,95.99,boleto,10
ORD_0078719,1624.58,credit_card,2
ORD_0078720,764.61,credit_card,2
ORD_0078721,244.54,credit_card,6
ORD_0078722,2113.4300000000003,credit_card,3
ORD_0078723,59.79,credit_card,2
ORD_0078724,489.75,credit_card,2
ORD_0078725,135.04,credit_card,1
ORD_0078726,350.85,boleto,1
ORD_0078727,1323.96,boleto,1
ORD_0078728,2010.18,credit_card,1
ORD_0078729,141.07999999999998,credit_card,1
ORD_0078730,1219.63,credit_card,3
ORD_0078731,816.34,boleto,2
ORD_0078732,324.63,credit_card,1
ORD_0078733,256.28,credit_card,10
ORD_0078734,268.14,debit_card,6
ORD_0078735,399.91,credit_card,1
ORD_0078736,765.68,credit_card,3
ORD_0078737,227.54,credit_card,1
ORD_0078738,496.1,boleto,2
ORD_0078739,256.44,credit_card,6
ORD_0078740,1021.06,credit_card,10
ORD_0078741,298.89,credit_card,6
ORD_0078742,557.63,credit_card,1
ORD_0078743,504.87,credit_card,6
ORD_0078744,383.39,credit_card,3
ORD_0078745,4718.8099999999995,credit_card,2
ORD_0078746,476.87,credit_card,1
ORD_0078747,46.44,debit_card,1
ORD_0078748,74.71,credit_card,3
ORD_0078749,2118.1,credit_card,1
ORD_0078750,360.55,credit_card,6
ORD_0078751,386.25,credit_card,10
ORD_0078752,1668.69,debit_card,1
ORD_0078753,217.44,credit_card,1
ORD_0078754,1007.91,credit_card,3
ORD_0078755,494.8,credit_card,1
ORD_0078756,1754.41,credit_card,10
ORD_0078757,184.23,credit_card,2
ORD_0078758,545.51,voucher,1
ORD_0078759,580.92,credit_card,1
ORD_0078760,1657.5,credit_card,6
ORD_0078761,710.45,debit_card,1
ORD_0078762,95.35,credit_card,1
ORD_0078763,100.59,credit_card,1
ORD_0078764,190.64,credit_card,1
ORD_0078765,1666.09,credit_card,1
ORD_0078766,111.41,credit_card,1
ORD_0078767,79.59,credit_card,6
ORD_0078768,3505.19,credit_card,1
ORD_0078769,3353.17,voucher,3
ORD_0078770,160.18,boleto,6
ORD_0078771,147.61,boleto,1
ORD_0078772,296.14,boleto,10
ORD_0078773,2386.21,credit_card,12
ORD_0078774,1507.97,voucher,3
ORD_0078775,206.54,boleto,10
ORD_0078776,510.34000000000003,credit_card,3
ORD_0078777,77.81,credit_card,1
ORD_0078778,49.74,boleto,6
ORD_0078779,328.2,credit_card,1
ORD_0078780,420.93,boleto,10
ORD_0078781,119.92,credit_card,1
ORD_0078782,235.69,credit_card,1
ORD_0078783,252.34,boleto,1
ORD_0078784,149.04,credit_card,6
ORD_0078785,246.53,boleto,1
ORD_0078786,1572.87,debit_card,2
ORD_0078787,144.18,debit_card,1
ORD_0078788,224.44,credit_card,3
ORD_0078789,247.53,boleto,10
ORD_0078790,230.68,credit_card,1
ORD_0078791,40.8,debit_card,1
ORD_0078792,212.0,boleto,1
ORD_0078793,279.66,credit_card,6
ORD_0078794,2222.0099999999998,voucher,2
ORD_0078795,1536.17,credit_card,10
ORD_0078796,124.96,credit_card,2
ORD_0078797,433.4,credit_card,1
ORD_0078798,398.06,boleto,10
ORD_0078799,197.83,credit_card,6
ORD_0078800,3635.9900000000002,credit_card,1
ORD_0078801,297.53,debit_card,2
ORD_0078802,943.91,credit_card,1
ORD_0078803,112.66,debit_card,1
ORD_0078804,2602.27,credit_card,3
ORD_0078805,1115.34,credit_card,2
ORD_0078806,1055.37,credit_card,1
ORD_0078807,783.72,voucher,10
ORD_0078808,1550.83,credit_card,10
ORD_0078809,154.26,credit_card,10
ORD_0078810,264.31,credit_card,6
ORD_0078811,409.87,credit_card,1
ORD_0078812,242.31,credit_card,1
ORD_0078813,2457.73,boleto,2
ORD_0078814,209.8,credit_card,10
ORD_0078815,416.72,credit_card,1
ORD_0078816,206.84,credit_card,1
ORD_0078817,64.97,credit_card,3
ORD_0078818,76.9,credit_card,1
ORD_0078819,1504.27,debit_card,3
ORD_0078820,161.82,debit_card,3
ORD_0078821,254.43,credit_card,10
ORD_0078822,434.61,credit_card,1
ORD_0078823,512.62,credit_card,1
ORD_0078824,386.11,boleto,1
ORD_0078825,165.05,voucher,3
ORD_0078826,206.86,boleto,6
ORD_0078827,792.01,credit_card,1
ORD_0078828,198.96,debit_card,2
ORD_0078829,236.1,credit_card,1
ORD_0078830,614.95,credit_card,1
ORD_0078831,2206.49,credit_card,6
ORD_0078832,1832.21,boleto,1
ORD_0078833,388.97,credit_card,1
ORD_0078834,2800.43,credit_card,10
ORD_0078835,171.43,credit_card,1
ORD_0078836,411.75,credit_card,1
ORD_0078837,602.66,credit_card,10
ORD_0078838,249.29000000000002,boleto,2
ORD_0078839,633.86,voucher,1
ORD_0078840,805.32,boleto,1
ORD_0078841,884.16,credit_card,1
ORD_0078842,39.64,credit_card,1
ORD_0078843,108.77,credit_card,2
ORD_0078844,49.55,boleto,2
ORD_0078845,251.97,voucher,6
ORD_0078846,246.14,debit_card,6
ORD_0078847,1885.68,boleto,2
ORD_0078848,655.58,credit_card,10
ORD_0078849,2081.41,credit_card,1
ORD_0078850,1215.38,credit_card,10
ORD_0078851,211.0,credit_card,1
ORD_0078852,722.95,debit_card,1
ORD_0078853,550.66,voucher,6
ORD_0078854,1429.99,credit_card,1
ORD_0078855,471.25,credit_card,2
ORD_0078856,372.4,credit_card,3
ORD_0078857,477.01,credit_card,3
ORD_0078858,612.13,voucher,3
ORD_0078859,935.15,credit_card,12
ORD_0078860,256.55,credit_card,1
ORD_0078861,1949.66,debit_card,6
ORD_0078862,521.84,boleto,1
ORD_0078863,87.54,credit_card,6
ORD_0078864,1977.84,credit_card,6
ORD_0078865,625.54,credit_card,1
ORD_0078866,227.23,credit_card,1
ORD_0078867,67.15,credit_card,6
ORD_0078868,1501.02,credit_card,10
ORD_0078869,617.09,credit_card,10
ORD_0078870,334.77,voucher,2
ORD_0078871,341.32,credit_card,10
ORD_0078872,33.29,boleto,3
ORD_0078873,1523.2,debit_card,2
ORD_0078874,359.49,debit_card,12
ORD_0078875,33.78,debit_card,1
ORD_0078876,1166.88,credit_card,6
ORD_0078877,1957.35,credit_card,2
ORD_0078878,92.6,voucher,10
ORD_0078879,168.8,debit_card,12
ORD_0078880,525.1,credit_card,3
ORD_0078881,345.13,boleto,6
ORD_0078882,3225.4700000000003,debit_card,1
ORD_0078883,364.67,credit_card,3
ORD_0078884,2627.64,boleto,3
ORD_0078885,508.45,credit_card,2
ORD_0078886,430.33000000000004,credit_card,3
ORD_0078887,2391.17,credit_card,2
ORD_0078888,161.92000000000002,boleto,12
ORD_0078889,167.06,credit_card,6
ORD_0078890,255.78,debit_card,1
ORD_0078891,202.03,credit_card,1
ORD_0078892,107.28,credit_card,1
ORD_0078893,1511.78,credit_card,1
ORD_0078894,1550.8,voucher,1
ORD_0078895,209.0,credit_card,2
ORD_0078896,398.52,voucher,2
ORD_0078897,363.95,boleto,3
ORD_0078898,109.7,credit_card,3
ORD_0078899,2372.91,credit_card,1
ORD_0078900,511.72,credit_card,2
ORD_0078901,1088.73,debit_card,3
ORD_0078902,4102.04,credit_card,12
ORD_0078903,2047.92,boleto,1
ORD_0078904,1470.92,credit_card,3
ORD_0078905,1303.51,boleto,6
ORD_0078906,649.11,credit_card,10
ORD_0078907,2340.36,boleto,6
ORD_0078908,312.08,credit_card,3
ORD_0078909,513.13,credit_card,2
ORD_0078910,2881.11,credit_card,1
ORD_0078911,696.5999999999999,voucher,1
ORD_0078912,1626.99,credit_card,1
ORD_0078913,103.08,boleto,1
ORD_0078914,206.46,voucher,1
ORD_0078915,672.88,credit_card,2
ORD_0078916,530.03,credit_card,6
ORD_0078917,1795.47,boleto,12
ORD_0078918,303.98,credit_card,12
ORD_0078919,2739.33,debit_card,3
ORD_0078920,186.38,boleto,3
ORD_0078921,330.78999999999996,credit_card,3
ORD_0078922,82.57,boleto,10
ORD_0078923,1294.14,credit_card,1
ORD_0078924,370.56,boleto,6
ORD_0078925,1890.74,credit_card,6
ORD_0078926,358.58,boleto,2
ORD_0078927,131.96,credit_card,3
ORD_0078928,421.70000000000005,credit_card,10
ORD_0078929,3357.5699999999997,credit_card,3
ORD_0078930,759.75,debit_card,12
ORD_0078931,435.34,boleto,12
ORD_0078932,57.46,boleto,1
ORD_0078933,683.99,credit_card,3
ORD_0078934,468.83,credit_card,1
ORD_0078935,2086.21,boleto,6
ORD_0078936,293.01,credit_card,10
ORD_0078937,176.93,credit_card,1
ORD_0078938,72.63,credit_card,3
ORD_0078939,565.85,credit_card,1
ORD_0078940,1818.29,boleto,2
ORD_0078941,122.18,credit_card,3
ORD_0078942,2164.56,credit_card,3
ORD_0078943,307.03,boleto,1
ORD_0078944,3099.67,boleto,1
ORD_0078945,282.63,boleto,1
ORD_0078946,1047.7,credit_card,6
ORD_0078947,2358.2200000000003,credit_card,6
ORD_0078948,382.38,credit_card,1
ORD_0078949,890.88,credit_card,1
ORD_0078950,1466.26,boleto,6
ORD_0078951,57.15,credit_card,1
ORD_0078952,402.3,debit_card,1
ORD_0078953,1141.71,credit_card,1
ORD_0078954,276.84000000000003,boleto,1
ORD_0078955,982.27,credit_card,2
ORD_0078956,2188.24,debit_card,3
ORD_0078957,231.16,boleto,6
ORD_0078958,1039.13,credit_card,6
ORD_0078959,1163.98,voucher,1
ORD_0078960,99.65,debit_card,6
ORD_0078961,368.89,credit_card,1
ORD_0078962,449.79,credit_card,10
ORD_0078963,94.79,debit_card,1
ORD_0078964,79.49,credit_card,10
ORD_0078965,1493.17,boleto,2
ORD_0078966,360.57,credit_card,1
ORD_0078967,344.7,credit_card,1
ORD_0078968,148.88,boleto,1
ORD_0078969,59.75,credit_card,3
ORD_0078970,442.98,boleto,6
ORD_0078971,348.2,credit_card,2
ORD_0078972,96.33000000000001,debit_card,1
ORD_0078973,125.02,debit_card,10
ORD_0078974,63.84,boleto,1
ORD_0078975,2610.7599999999998,credit_card,1
ORD_0078976,1059.32,debit_card,6
ORD_0078977,122.67,credit_card,1
ORD_0078978,523.16,credit_card,1
ORD_0078979,548.04,credit_card,2
ORD_0078980,2356.25,credit_card,1
ORD_0078981,730.77,debit_card,6
ORD_0078982,118.22,credit_card,2
ORD_0078983,68.42,credit_card,1
ORD_0078984,1149.98,credit_card,1
ORD_0078985,1894.48,boleto,2
ORD_0078986,442.71,credit_card,6
ORD_0078987,228.59,boleto,12
ORD_0078988,6369.4400000000005,debit_card,6
ORD_0078989,1186.15,credit_card,6
ORD_0078990,111.36,credit_card,6
ORD_0078991,165.24,debit_card,1
ORD_0078992,216.78,boleto,6
ORD_0078993,328.19,voucher,10
ORD_0078994,706.13,boleto,6
ORD_0078995,543.27,debit_card,12
ORD_0078996,2002.19,credit_card,3
ORD_0078997,64.88,credit_card,2
ORD_0078998,252.09,voucher,10
ORD_0078999,198.07,debit_card,6
ORD_0079000,1236.8400000000001,credit_card,10
ORD_0079001,1447.33,credit_card,6
ORD_0079002,961.51,boleto,6
ORD_0079003,2862.45,credit_card,2
ORD_0079004,156.29,voucher,12
ORD_0079005,402.06,debit_card,1
ORD_0079006,239.01,credit_card,3
ORD_0079007,1076.0,credit_card,1
ORD_0079008,1888.99,voucher,3
ORD_0079009,724.99,credit_card,1
ORD_0079010,247.6,voucher,3
ORD_0079011,1300.81,credit_card,3
ORD_0079012,2381.67,credit_card,2
ORD_0079013,20.53,credit_card,6
ORD_0079014,490.03,debit_card,1
ORD_0079015,100.34,credit_card,6
ORD_0079016,76.97,credit_card,2
ORD_0079017,139.27,credit_card,10
ORD_0079018,1016.6200000000001,credit_card,10
ORD_0079019,2322.75,credit_card,2
ORD_0079020,483.32,credit_card,3
ORD_0079021,321.69,credit_card,3
ORD_0079022,251.86,debit_card,2
ORD_0079023,261.01,debit_card,1
ORD_0079024,170.02,credit_card,10
ORD_0079025,367.26,credit_card,1
ORD_0079026,251.01,credit_card,6
ORD_0079027,1200.99,boleto,2
ORD_0079028,1156.29,credit_card,2
ORD_0079029,280.95,boleto,1
ORD_0079030,552.0,boleto,3
ORD_0079031,746.69,voucher,1
ORD_0079032,2286.15,boleto,2
ORD_0079033,588.81,credit_card,2
ORD_0079034,1692.65,credit_card,1
ORD_0079035,299.28,credit_card,1
ORD_0079036,352.66,credit_card,6
ORD_0079037,2507.02,boleto,6
ORD_0079038,437.51,credit_card,1
ORD_0079039,680.35,debit_card,1
ORD_0079040,530.56,credit_card,3
ORD_0079041,1417.62,credit_card,12
ORD_0079042,226.89,debit_card,2
ORD_0079043,598.51,credit_card,6
ORD_0079044,360.52,debit_card,1
ORD_0079045,211.53,credit_card,3
ORD_0079046,762.9200000000001,debit_card,6
ORD_0079047,4257.389999999999,credit_card,10
ORD_0079048,1649.16,credit_card,6
ORD_0079049,65.6,credit_card,2
ORD_0079050,1424.65,credit_card,1
ORD_0079051,427.9,credit_card,12
ORD_0079052,25.95,boleto,3
ORD_0079053,782.62,debit_card,1
ORD_0079054,68.88,credit_card,2
ORD_0079055,204.1,credit_card,2
ORD_0079056,2506.23,voucher,2
ORD_0079057,141.97,credit_card,2
ORD_0079058,95.99,credit_card,1
ORD_0079059,837.68,boleto,3
ORD_0079060,229.55,debit_card,1
ORD_0079061,891.71,credit_card,10
ORD_0079062,2259.33,credit_card,1
ORD_0079063,228.44,credit_card,3
ORD_0079064,25.19,voucher,12
ORD_0079065,849.99,credit_card,2
ORD_0079066,49.91,credit_card,1
ORD_0079067,31.09,credit_card,3
ORD_0079068,1547.83,credit_card,3
ORD_0079069,40.71,credit_card,1
ORD_0079070,1720.0,credit_card,3
ORD_0079071,15.02,boleto,1
ORD_0079072,2122.93,credit_card,1
ORD_0079073,431.52,credit_card,1
ORD_0079074,394.77,credit_card,1
ORD_0079075,710.58,credit_card,2
ORD_0079076,110.05,credit_card,10
ORD_0079077,133.37,voucher,6
ORD_0079078,412.77,debit_card,1
ORD_0079079,1466.37,credit_card,3
ORD_0079080,431.01,credit_card,1
ORD_0079081,219.27,credit_card,1
ORD_0079082,2389.54,boleto,1
ORD_0079083,444.33,credit_card,2
ORD_0079084,1106.06,boleto,1
ORD_0079085,417.9,boleto,10
ORD_0079086,296.53,credit_card,12
ORD_0079087,412.75,credit_card,1
ORD_0079088,1669.1299999999999,debit_card,10
ORD_0079089,620.38,boleto,3
ORD_0079090,58.91,credit_card,3
ORD_0079091,166.86,credit_card,2
ORD_0079092,62.9,boleto,2
ORD_0079093,580.19,boleto,6
ORD_0079094,219.81,debit_card,1
ORD_0079095,2681.73,credit_card,1
ORD_0079096,372.81,credit_card,3
ORD_0079097,396.96,credit_card,10
ORD_0079098,1026.69,credit_card,3
ORD_0079099,400.66999999999996,voucher,6
ORD_0079100,157.12,credit_card,10
ORD_0079101,72.23,credit_card,1
ORD_0079102,171.02,credit_card,1
ORD_0079103,543.97,credit_card,2
ORD_0079104,370.23,credit_card,6
ORD_0079105,1354.0900000000001,credit_card,6
ORD_0079106,3288.92,debit_card,1
ORD_0079107,246.35,credit_card,1
ORD_0079108,685.0,credit_card,1
ORD_0079109,2470.5,boleto,1
ORD_0079110,1865.52,boleto,3
ORD_0079111,63.37,boleto,10
ORD_0079112,657.2,credit_card,3
ORD_0079113,264.26,credit_card,10
ORD_0079114,2248.5,boleto,3
ORD_0079115,2183.96,credit_card,12
ORD_0079116,358.41,credit_card,6
ORD_0079117,610.77,boleto,6
ORD_0079118,41.54,credit_card,6
ORD_0079119,1821.78,credit_card,1
ORD_0079120,486.86,credit_card,1
ORD_0079121,488.99,credit_card,1
ORD_0079122,44.89,credit_card,10
ORD_0079123,191.67,credit_card,1
ORD_0079124,1474.25,credit_card,1
ORD_0079125,314.67,credit_card,1
ORD_0079126,252.88,credit_card,1
ORD_0079127,114.18,voucher,1
ORD_0079128,231.9,debit_card,12
ORD_0079129,2201.01,credit_card,1
ORD_0079130,1656.78,credit_card,3
ORD_0079131,701.69,debit_card,1
ORD_0079132,585.76,credit_card,1
ORD_0079133,265.28,credit_card,1
ORD_0079134,529.65,credit_card,10
ORD_0079135,321.7,credit_card,1
ORD_0079136,349.73,voucher,2
ORD_0079137,220.11,credit_card,3
ORD_0079138,597.28,credit_card,10
ORD_0079139,267.21,credit_card,1
ORD_0079140,621.26,credit_card,6
ORD_0079141,3332.07,credit_card,1
ORD_0079142,110.54,boleto,2
ORD_0079143,409.78,boleto,6
ORD_0079144,283.65,boleto,6
ORD_0079145,305.83,credit_card,6
ORD_0079146,1068.4599999999998,boleto,2
ORD_0079147,1452.21,credit_card,6
ORD_0079148,1640.45,credit_card,1
ORD_0079149,2478.72,voucher,1
