review_id,order_id,review_score
REV_0053494,ORD_0083162,5
REV_0053495,ORD_0004753,2
REV_0053496,ORD_0017627,4
REV_0053497,ORD_0019459,4
REV_0053498,ORD_0064252,5
REV_0053499,ORD_0048635,5
REV_0053500,ORD_0072433,4
REV_0053501,ORD_0037387,1
REV_0053502,ORD_0056004,5
REV_0053503,ORD_0051915,3
REV_0053504,ORD_0008600,5
REV_0053505,ORD_0011505,4
REV_0053506,ORD_0003139,5
REV_0053507,ORD_0058107,5
REV_0053508,ORD_0040960,5
REV_0053509,ORD_0018462,5
REV_0053510,ORD_0040064,5
REV_0053511,ORD_0022752,4
REV_0053512,ORD_0090484,4
REV_0053513,ORD_0033974,1
REV_0053514,ORD_0089575,5
REV_0053515,ORD_0045093,5
REV_0053516,ORD_0082330,5
REV_0053517,ORD_0005985,5
REV_0053518,ORD_0011493,4
REV_0053519,ORD_0054589,4
REV_0053520,ORD_0067109,3
REV_0053521,ORD_0044527,5
REV_0053522,ORD_0018120,2
REV_0053523,ORD_0047888,4
REV_0053524,ORD_0065927,4
REV_0053525,ORD_0051291,5
REV_0053526,ORD_0022771,5
REV_0053527,ORD_0010496,3
REV_0053528,ORD_0048199,5
REV_0053529,ORD_0080041,4
REV_0053530,ORD_0048854,4
REV_0053531,ORD_0039351,5
REV_0053532,ORD_0099155,4
REV_0053533,ORD_0028593,3
REV_0053534,ORD_0011248,1
REV_0053535,ORD_0060250,2
REV_0053536,ORD_0031523,5
REV_0053537,ORD_0016879,4
REV_0053538,ORD_0031989,5
REV_0053539,ORD_0020461,2
REV_0053540,ORD_0009022,1
REV_0053541,ORD_0020210,5
REV_0053542,ORD_0054621,1
REV_0053543,ORD_0031079,5
REV_0053544,ORD_0024780,5
REV_0053545,ORD_0042742,4
REV_0053546,ORD_0097775,5
REV_0053547,ORD_0077850,4
REV_0053548,ORD_0046636,5
REV_0053549,ORD_0005971,3
REV_0053550,ORD_0010706,4
REV_0053551,ORD_0068180,4
REV_0053552,ORD_0096055,2
REV_0053553,ORD_0090880,5
REV_0053554,ORD_0064572,5
REV_0053555,ORD_0036124,4
REV_0053556,ORD_0059006,5
REV_0053557,ORD_0030057,4
REV_0053558,ORD_0098264,1
REV_0053559,ORD_0077904,4
REV_0053560,ORD_0031912,5
REV_0053561,ORD_0044161,5
REV_0053562,ORD_0076474,4
REV_0053563,ORD_0086910,1
REV_0053564,ORD_0095682,5
REV_0053565,ORD_0090932,4
REV_0053566,ORD_0047950,5
REV_0053567,ORD_0012315,5
REV_0053568,ORD_0017274,4
REV_0053569,ORD_0019866,5
REV_0053570,ORD_0061867,4
REV_0053571,ORD_0075452,2
REV_0053572,ORD_0002877,3
REV_0053573,ORD_0056774,2
REV_0053574,ORD_0027603,5
REV_0053575,ORD_0054109,5
REV_0053576,ORD_0087725,2
REV_0053577,ORD_0049312,5
REV_0053578,ORD_0078963,5
REV_0053579,ORD_0025712,5
REV_0053580,ORD_0013450,2
REV_0053581,ORD_0050651,1
REV_0053582,ORD_0033221,4
REV_0053583,ORD_0001993,5
REV_0053584,ORD_0051047,4
REV_0053585,ORD_0065700,5
REV_0053586,ORD_0083009,5
REV_0053587,ORD_0078617,2
REV_0053588,ORD_0065399,5
REV_0053589,ORD_0090916,5
REV_0053590,ORD_0075701,5
REV_0053591,ORD_0091558,5
REV_0053592,ORD_0027509,5
REV_0053593,ORD_0030111,3
REV_0053594,ORD_0005437,4
REV_0053595,ORD_0017186,5
REV_0053596,ORD_0052055,5
REV_0053597,ORD_0035457,4
REV_0053598,ORD_0065319,5
REV_0053599,ORD_0000945,5
REV_0053600,ORD_0023302,5
REV_0053601,ORD_0045092,5
REV_0053602,ORD_0085100,4
REV_0053603,ORD_0045170,5
REV_0053604,ORD_0005817,5
REV_0053605,ORD_0005754,4
REV_0053606,ORD_0038016,5
REV_0053607,ORD_0059076,4
REV_0053608,ORD_0090753,3
REV_0053609,ORD_0005547,4
REV_0053610,ORD_0028984,4
REV_0053611,ORD_0088735,4
REV_0053612,ORD_0073260,4
REV_0053613,ORD_0016587,4
REV_0053614,ORD_0045690,2
REV_0053615,ORD_0076162,5
REV_0053616,ORD_0050186,5
REV_0053617,ORD_0058054,5
REV_0053618,ORD_0021213,5
REV_0053619,ORD_0090270,5
REV_0053620,ORD_0072252,5
REV_0053621,ORD_0088292,3
REV_0053622,ORD_0085138,5
REV_0053623,ORD_0097685,4
REV_0053624,ORD_0078185,5
REV_0053625,ORD_0096146,4
REV_0053626,ORD_0051292,5
REV_0053627,ORD_0023152,4
REV_0053628,ORD_0019438,4
REV_0053629,ORD_0068700,3
REV_0053630,ORD_0076704,5
REV_0053631,ORD_0049517,4
REV_0053632,ORD_0008148,4
REV_0053633,ORD_0032412,5
REV_0053634,ORD_0051749,4
REV_0053635,ORD_0071120,5
REV_0053636,ORD_0055206,5
REV_0053637,ORD_0020855,2
REV_0053638,ORD_0092070,5
REV_0053639,ORD_0095112,5
REV_0053640,ORD_0021708,4
REV_0053641,ORD_0044277,4
REV_0053642,ORD_0059772,5
REV_0053643,ORD_0058310,2
REV_0053644,ORD_0003842,5
REV_0053645,ORD_0051647,5
REV_0053646,ORD_0049115,2
REV_0053647,ORD_0001194,3
REV_0053648,ORD_0078734,4
REV_0053649,ORD_0020466,4
REV_0053650,ORD_0099134,4
REV_0053651,ORD_0033783,2
REV_0053652,ORD_0081786,5
REV_0053653,ORD_0062579,5
REV_0053654,ORD_0025320,4
REV_0053655,ORD_0064702,5
REV_0053656,ORD_0001559,5
REV_0053657,ORD_0047081,4
REV_0053658,ORD_0015438,4
REV_0053659,ORD_0091999,3
REV_0053660,ORD_0053793,4
REV_0053661,ORD_0063843,4
REV_0053662,ORD_0040815,5
REV_0053663,ORD_0035246,4
REV_0053664,ORD_0029182,4
REV_0053665,ORD_0069037,3
REV_0053666,ORD_0086941,5
REV_0053667,ORD_0064178,2
REV_0053668,ORD_0093018,5
REV_0053669,ORD_0038523,5
REV_0053670,ORD_0055466,5
REV_0053671,ORD_0032802,4
REV_0053672,ORD_0016437,3
REV_0053673,ORD_0004777,5
REV_0053674,ORD_0045682,3
REV_0053675,ORD_0021072,4
REV_0053676,ORD_0095914,4
REV_0053677,ORD_0061312,5
REV_0053678,ORD_0075430,4
REV_0053679,ORD_0020252,4
REV_0053680,ORD_0072018,1
REV_0053681,ORD_0099386,5
REV_0053682,ORD_0003990,4
REV_0053683,ORD_0099449,5
REV_0053684,ORD_0086139,5
REV_0053685,ORD_0059287,5
REV_0053686,ORD_0025895,4
REV_0053687,ORD_0071837,3
REV_0053688,ORD_0043458,3
REV_0053689,ORD_0036227,4
REV_0053690,ORD_0088368,4
REV_0053691,ORD_0084899,5
REV_0053692,ORD_0049662,3
REV_0053693,ORD_0066385,4
REV_0053694,ORD_0062339,2
REV_0053695,ORD_0059357,3
REV_0053696,ORD_0023063,5
REV_0053697,ORD_0074699,4
REV_0053698,ORD_0049545,2
REV_0053699,ORD_0094295,5
REV_0053700,ORD_0069182,5
REV_0053701,ORD_0008939,5
REV_0053702,ORD_0020170,5
REV_0053703,ORD_0030651,4
REV_0053704,ORD_0080764,4
REV_0053705,ORD_0056811,5
REV_0053706,ORD_0072756,5
REV_0053707,ORD_0067828,5
REV_0053708,ORD_0014967,5
REV_0053709,ORD_0059203,4
REV_0053710,ORD_0055324,5
REV_0053711,ORD_0093443,5
REV_0053712,ORD_0010087,5
REV_0053713,ORD_0019483,5
REV_0053714,ORD_0026040,5
REV_0053715,ORD_0077541,4
REV_0053716,ORD_0019708,5
REV_0053717,ORD_0045426,5
REV_0053718,ORD_0046533,5
REV_0053719,ORD_0065679,5
REV_0053720,ORD_0071131,4
REV_0053721,ORD_0069585,5
REV_0053722,ORD_0094992,2
REV_0053723,ORD_0050134,5
REV_0053724,ORD_0056673,2
REV_0053725,ORD_0018753,1
REV_0053726,ORD_0046401,1
REV_0053727,ORD_0099520,5
REV_0053728,ORD_0057382,5
REV_0053729,ORD_0066725,5
REV_0053730,ORD_0000720,5
REV_0053731,ORD_0006181,5
REV_0053732,ORD_0035206,4
REV_0053733,ORD_0006290,4
REV_0053734,ORD_0048385,5
REV_0053735,ORD_0072707,1
REV_0053736,ORD_0083481,5
REV_0053737,ORD_0084233,5
REV_0053738,ORD_0036796,1
REV_0053739,ORD_0063958,4
REV_0053740,ORD_0032944,4
REV_0053741,ORD_0009605,5
REV_0053742,ORD_0029349,2
REV_0053743,ORD_0091938,5
REV_0053744,ORD_0003492,3
REV_0053745,ORD_0089428,1
REV_0053746,ORD_0031615,4
REV_0053747,ORD_0014646,4
REV_0053748,ORD_0096569,5
REV_0053749,ORD_0035763,5
REV_0053750,ORD_0088299,2
REV_0053751,ORD_0031554,5
REV_0053752,ORD_0074162,5
REV_0053753,ORD_0097067,2
REV_0053754,ORD_0002218,5
REV_0053755,ORD_0009411,5
REV_0053756,ORD_0020522,3
REV_0053757,ORD_0088787,5
REV_0053758,ORD_0052087,5
REV_0053759,ORD_0007591,5
REV_0053760,ORD_0029342,5
REV_0053761,ORD_0067061,5
REV_0053762,ORD_0006880,5
REV_0053763,ORD_0054198,5
REV_0053764,ORD_0073959,2
REV_0053765,ORD_0065533,4
REV_0053766,ORD_0097525,5
REV_0053767,ORD_0092998,4
REV_0053768,ORD_0070623,3
REV_0053769,ORD_0058605,5
REV_0053770,ORD_0097704,5
REV_0053771,ORD_0011416,4
REV_0053772,ORD_0076443,3
REV_0053773,ORD_0073124,4
REV_0053774,ORD_0099625,5
REV_0053775,ORD_0023537,5
REV_0053776,ORD_0083918,5
REV_0053777,ORD_0061602,5
REV_0053778,ORD_0014934,4
REV_0053779,ORD_0011115,4
REV_0053780,ORD_0007452,5
REV_0053781,ORD_0018720,5
REV_0053782,ORD_0042141,3
REV_0053783,ORD_0073971,4
REV_0053784,ORD_0072614,2
REV_0053785,ORD_0001600,4
REV_0053786,ORD_0039853,4
REV_0053787,ORD_0091846,4
REV_0053788,ORD_0025213,5
REV_0053789,ORD_0093954,5
REV_0053790,ORD_0070588,1
REV_0053791,ORD_0027604,1
REV_0053792,ORD_0064406,5
REV_0053793,ORD_0081323,4
REV_0053794,ORD_0022334,5
REV_0053795,ORD_0016703,4
REV_0053796,ORD_0023338,5
REV_0053797,ORD_0058026,4
REV_0053798,ORD_0047928,5
REV_0053799,ORD_0071588,5
REV_0053800,ORD_0008937,5
REV_0053801,ORD_0042523,1
REV_0053802,ORD_0062772,5
REV_0053803,ORD_0099709,5
REV_0053804,ORD_0068300,5
REV_0053805,ORD_0064210,5
REV_0053806,ORD_0097473,2
REV_0053807,ORD_0031459,5
REV_0053808,ORD_0012400,5
REV_0053809,ORD_0030667,5
REV_0053810,ORD_0066927,4
REV_0053811,ORD_0080173,1
REV_0053812,ORD_0097021,5
REV_0053813,ORD_0050252,4
REV_0053814,ORD_0056322,5
REV_0053815,ORD_0008055,5
REV_0053816,ORD_0060376,5
REV_0053817,ORD_0056947,5
REV_0053818,ORD_0003799,4
REV_0053819,ORD_0086864,5
REV_0053820,ORD_0088961,5
REV_0053821,ORD_0029386,4
REV_0053822,ORD_0059529,1
REV_0053823,ORD_0068446,5
REV_0053824,ORD_0085645,2
REV_0053825,ORD_0075967,3
REV_0053826,ORD_0056921,5
REV_0053827,ORD_0019700,5
REV_0053828,ORD_0027018,5
REV_0053829,ORD_0096037,3
REV_0053830,ORD_0057917,2
REV_0053831,ORD_0006705,5
REV_0053832,ORD_0023209,5
REV_0053833,ORD_0000150,4
REV_0053834,ORD_0081305,5
REV_0053835,ORD_0033523,4
REV_0053836,ORD_0005231,5
REV_0053837,ORD_0018774,5
REV_0053838,ORD_0030415,5
REV_0053839,ORD_0045200,5
REV_0053840,ORD_0004307,4
REV_0053841,ORD_0090802,5
REV_0053842,ORD_0084576,5
REV_0053843,ORD_0021932,5
REV_0053844,ORD_0024322,5
REV_0053845,ORD_0079595,4
REV_0053846,ORD_0057447,5
REV_0053847,ORD_0058093,5
REV_0053848,ORD_0009137,5
REV_0053849,ORD_0033089,4
REV_0053850,ORD_0082459,5
REV_0053851,ORD_0070207,3
REV_0053852,ORD_0056499,3
REV_0053853,ORD_0050490,4
REV_0053854,ORD_0020524,5
REV_0053855,ORD_0063753,4
REV_0053856,ORD_0034406,5
REV_0053857,ORD_0043844,5
REV_0053858,ORD_0046224,1
REV_0053859,ORD_0033488,3
REV_0053860,ORD_0069678,5
REV_0053861,ORD_0044178,4
REV_0053862,ORD_0008234,5
REV_0053863,ORD_0037899,5
REV_0053864,ORD_0070746,1
REV_0053865,ORD_0043102,3
REV_0053866,ORD_0001257,5
REV_0053867,ORD_0087330,4
REV_0053868,ORD_0057781,1
REV_0053869,ORD_0089076,3
REV_0053870,ORD_0063911,4
REV_0053871,ORD_0059661,5
REV_0053872,ORD_0078874,5
REV_0053873,ORD_0069234,5
REV_0053874,ORD_0074987,5
REV_0053875,ORD_0016566,4
REV_0053876,ORD_0072619,5
REV_0053877,ORD_0025530,5
REV_0053878,ORD_0009759,5
REV_0053879,ORD_0094428,4
REV_0053880,ORD_0000209,5
REV_0053881,ORD_0067245,4
REV_0053882,ORD_0089471,3
REV_0053883,ORD_0029558,5
REV_0053884,ORD_0029210,3
REV_0053885,ORD_0005725,2
REV_0053886,ORD_0004109,4
REV_0053887,ORD_0058743,4
REV_0053888,ORD_0027260,4
REV_0053889,ORD_0007271,3
REV_0053890,ORD_0083463,4
REV_0053891,ORD_0004187,4
REV_0053892,ORD_0061794,1
REV_0053893,ORD_0092678,5
REV_0053894,ORD_0065102,4
REV_0053895,ORD_0006866,4
REV_0053896,ORD_0012411,5
REV_0053897,ORD_0004653,5
REV_0053898,ORD_0016383,5
REV_0053899,ORD_0027999,4
REV_0053900,ORD_0027957,3
REV_0053901,ORD_0038431,5
REV_0053902,ORD_0001148,3
REV_0053903,ORD_0040461,4
REV_0053904,ORD_0026776,5
REV_0053905,ORD_0009753,1
REV_0053906,ORD_0044237,5
REV_0053907,ORD_0068223,3
REV_0053908,ORD_0027024,3
REV_0053909,ORD_0022669,3
REV_0053910,ORD_0011679,2
REV_0053911,ORD_0031418,5
REV_0053912,ORD_0084492,4
REV_0053913,ORD_0010191,4
REV_0053914,ORD_0031170,5
REV_0053915,ORD_0008932,5
REV_0053916,ORD_0089279,5
REV_0053917,ORD_0076812,4
REV_0053918,ORD_0087100,5
REV_0053919,ORD_0006728,5
REV_0053920,ORD_0044786,4
REV_0053921,ORD_0063533,4
REV_0053922,ORD_0087354,1
REV_0053923,ORD_0077142,5
REV_0053924,ORD_0074452,5
REV_0053925,ORD_0003363,5
REV_0053926,ORD_0046837,3
REV_0053927,ORD_0090298,5
REV_0053928,ORD_0073189,5
REV_0053929,ORD_0015182,2
REV_0053930,ORD_0071165,5
REV_0053931,ORD_0032120,4
REV_0053932,ORD_0016831,5
REV_0053933,ORD_0033477,4
REV_0053934,ORD_0089593,5
REV_0053935,ORD_0040610,2
REV_0053936,ORD_0035904,2
REV_0053937,ORD_0083124,5
REV_0053938,ORD_0078362,3
REV_0053939,ORD_0038457,1
REV_0053940,ORD_0068788,4
REV_0053941,ORD_0063820,3
REV_0053942,ORD_0039674,3
REV_0053943,ORD_0004198,3
REV_0053944,ORD_0066360,4
REV_0053945,ORD_0003038,5
REV_0053946,ORD_0024141,5
REV_0053947,ORD_0083793,3
REV_0053948,ORD_0039809,5
REV_0053949,ORD_0067760,5
REV_0053950,ORD_0017879,4
REV_0053951,ORD_0080375,5
REV_0053952,ORD_0070619,5
REV_0053953,ORD_0093388,1
REV_0053954,ORD_0095883,4
REV_0053955,ORD_0092660,4
REV_0053956,ORD_0004237,5
REV_0053957,ORD_0076528,4
REV_0053958,ORD_0022910,4
REV_0053959,ORD_0020122,2
REV_0053960,ORD_0059814,4
REV_0053961,ORD_0020642,5
REV_0053962,ORD_0019567,5
REV_0053963,ORD_0031707,5
REV_0053964,ORD_0012713,4
REV_0053965,ORD_0063470,4
REV_0053966,ORD_0051404,5
REV_0053967,ORD_0068712,2
REV_0053968,ORD_0032304,2
REV_0053969,ORD_0047857,5
REV_0053970,ORD_0086066,3
REV_0053971,ORD_0046937,5
REV_0053972,ORD_0051406,1
REV_0053973,ORD_0002251,5
REV_0053974,ORD_0033859,3
REV_0053975,ORD_0039531,4
REV_0053976,ORD_0072658,4
REV_0053977,ORD_0021776,5
REV_0053978,ORD_0013452,5
REV_0053979,ORD_0044462,5
REV_0053980,ORD_0004804,4
REV_0053981,ORD_0052546,4
REV_0053982,ORD_0006703,4
REV_0053983,ORD_0093080,3
REV_0053984,ORD_0088474,5
REV_0053985,ORD_0001135,4
REV_0053986,ORD_0098823,5
REV_0053987,ORD_0008174,3
REV_0053988,ORD_0093059,5
REV_0053989,ORD_0066346,5
REV_0053990,ORD_0075658,3
REV_0053991,ORD_0036750,5
REV_0053992,ORD_0064871,4
REV_0053993,ORD_0057608,3
REV_0053994,ORD_0032383,5
REV_0053995,ORD_0069343,4
REV_0053996,ORD_0003530,3
REV_0053997,ORD_0093284,3
REV_0053998,ORD_0052550,3
REV_0053999,ORD_0059883,4
REV_0054000,ORD_0079807,5
REV_0054001,ORD_0016516,2
REV_0054002,ORD_0028790,5
REV_0054003,ORD_0007930,5
REV_0054004,ORD_0081178,5
REV_0054005,ORD_0075453,3
REV_0054006,ORD_0042611,5
REV_0054007,ORD_0095444,4
REV_0054008,ORD_0071284,4
REV_0054009,ORD_0093219,4
REV_0054010,ORD_0037839,5
REV_0054011,ORD_0094878,3
REV_0054012,ORD_0078996,5
REV_0054013,ORD_0048388,5
REV_0054014,ORD_0094358,5
REV_0054015,ORD_0039491,5
REV_0054016,ORD_0038735,3
REV_0054017,ORD_0080056,4
REV_0054018,ORD_0055276,5
REV_0054019,ORD_0078652,5
REV_0054020,ORD_0009169,5
REV_0054021,ORD_0012112,4
REV_0054022,ORD_0097833,5
REV_0054023,ORD_0020643,3
REV_0054024,ORD_0078063,5
REV_0054025,ORD_0093140,5
REV_0054026,ORD_0020977,4
REV_0054027,ORD_0064151,4
REV_0054028,ORD_0054735,4
REV_0054029,ORD_0052758,4
REV_0054030,ORD_0050464,4
REV_0054031,ORD_0076693,5
REV_0054032,ORD_0025745,5
REV_0054033,ORD_0024348,5
REV_0054034,ORD_0022813,4
REV_0054035,ORD_0032237,2
REV_0054036,ORD_0046749,2
REV_0054037,ORD_0024201,5
REV_0054038,ORD_0064845,4
REV_0054039,ORD_0096954,3
REV_0054040,ORD_0010329,5
REV_0054041,ORD_0027762,4
REV_0054042,ORD_0023580,5
REV_0054043,ORD_0009659,4
REV_0054044,ORD_0000309,5
REV_0054045,ORD_0034610,5
REV_0054046,ORD_0061591,5
REV_0054047,ORD_0087220,4
REV_0054048,ORD_0081423,3
REV_0054049,ORD_0084643,5
REV_0054050,ORD_0006057,3
REV_0054051,ORD_0042822,5
REV_0054052,ORD_0008048,5
REV_0054053,ORD_0068724,5
REV_0054054,ORD_0009614,4
REV_0054055,ORD_0086513,5
REV_0054056,ORD_0044350,2
REV_0054057,ORD_0076878,3
REV_0054058,ORD_0080723,4
REV_0054059,ORD_0069875,4
REV_0054060,ORD_0067090,5
REV_0054061,ORD_0078131,3
REV_0054062,ORD_0097143,5
REV_0054063,ORD_0006942,5
REV_0054064,ORD_0037943,5
REV_0054065,ORD_0089628,3
REV_0054066,ORD_0080911,4
REV_0054067,ORD_0093321,4
REV_0054068,ORD_0009926,4
REV_0054069,ORD_0001471,4
REV_0054070,ORD_0015803,3
REV_0054071,ORD_0044642,5
REV_0054072,ORD_0010209,2
REV_0054073,ORD_0088315,3
REV_0054074,ORD_0095868,2
REV_0054075,ORD_0050882,3
REV_0054076,ORD_0029200,5
REV_0054077,ORD_0066343,4
REV_0054078,ORD_0079330,3
REV_0054079,ORD_0087177,5
REV_0054080,ORD_0000059,4
REV_0054081,ORD_0054557,5
REV_0054082,ORD_0020006,5
REV_0054083,ORD_0063112,5
REV_0054084,ORD_0032940,2
REV_0054085,ORD_0096542,5
REV_0054086,ORD_0062617,2
REV_0054087,ORD_0003375,3
REV_0054088,ORD_0017600,5
REV_0054089,ORD_0058792,5
REV_0054090,ORD_0096497,1
REV_0054091,ORD_0059879,5
REV_0054092,ORD_0072383,5
REV_0054093,ORD_0044650,5
REV_0054094,ORD_0080601,1
REV_0054095,ORD_0043001,4
REV_0054096,ORD_0084908,5
REV_0054097,ORD_0069660,4
REV_0054098,ORD_0078662,5
REV_0054099,ORD_0025915,5
REV_0054100,ORD_0066266,4
REV_0054101,ORD_0081781,3
REV_0054102,ORD_0039957,5
REV_0054103,ORD_0030365,4
REV_0054104,ORD_0051091,4
REV_0054105,ORD_0012712,5
REV_0054106,ORD_0095813,2
REV_0054107,ORD_0011352,2
REV_0054108,ORD_0013859,5
REV_0054109,ORD_0023800,5
REV_0054110,ORD_0025540,4
REV_0054111,ORD_0075484,4
REV_0054112,ORD_0060825,5
REV_0054113,ORD_0000414,3
REV_0054114,ORD_0032839,4
REV_0054115,ORD_0058838,5
REV_0054116,ORD_0063865,5
REV_0054117,ORD_0054177,3
REV_0054118,ORD_0056016,3
REV_0054119,ORD_0015266,5
REV_0054120,ORD_0026015,3
REV_0054121,ORD_0020323,3
REV_0054122,ORD_0087519,5
REV_0054123,ORD_0083297,3
REV_0054124,ORD_0031075,5
REV_0054125,ORD_0028466,4
REV_0054126,ORD_0081527,5
REV_0054127,ORD_0030474,4
REV_0054128,ORD_0021905,4
REV_0054129,ORD_0070237,3
REV_0054130,ORD_0073357,5
REV_0054131,ORD_0094748,4
REV_0054132,ORD_0059030,5
REV_0054133,ORD_0032043,5
REV_0054134,ORD_0057632,5
REV_0054135,ORD_0085978,2
REV_0054136,ORD_0043183,4
REV_0054137,ORD_0090311,4
REV_0054138,ORD_0060832,5
REV_0054139,ORD_0023971,4
REV_0054140,ORD_0032324,4
REV_0054141,ORD_0065532,4
REV_0054142,ORD_0034659,3
REV_0054143,ORD_0001493,5
REV_0054144,ORD_0085705,2
REV_0054145,ORD_0067610,5
REV_0054146,ORD_0065933,3
REV_0054147,ORD_0093908,3
REV_0054148,ORD_0028058,2
REV_0054149,ORD_0066670,5
REV_0054150,ORD_0036470,4
REV_0054151,ORD_0008002,5
REV_0054152,ORD_0034494,4
REV_0054153,ORD_0022385,3
REV_0054154,ORD_0065450,2
REV_0054155,ORD_0006071,2
REV_0054156,ORD_0093696,5
REV_0054157,ORD_0067524,3
REV_0054158,ORD_0069815,5
REV_0054159,ORD_0065372,5
REV_0054160,ORD_0084432,5
REV_0054161,ORD_0099699,5
REV_0054162,ORD_0081931,5
REV_0054163,ORD_0056656,3
REV_0054164,ORD_0094526,5
REV_0054165,ORD_0018689,5
REV_0054166,ORD_0095588,3
REV_0054167,ORD_0031355,5
REV_0054168,ORD_0057022,5
REV_0054169,ORD_0031072,5
REV_0054170,ORD_0092390,4
REV_0054171,ORD_0033123,4
REV_0054172,ORD_0071206,5
REV_0054173,ORD_0006162,5
REV_0054174,ORD_0057568,5
REV_0054175,ORD_0032848,5
REV_0054176,ORD_0008179,5
REV_0054177,ORD_0033208,5
REV_0054178,ORD_0069898,4
REV_0054179,ORD_0029140,5
REV_0054180,ORD_0044608,5
REV_0054181,ORD_0039915,5
REV_0054182,ORD_0011543,5
REV_0054183,ORD_0053380,5
REV_0054184,ORD_0091722,5
REV_0054185,ORD_0011322,5
REV_0054186,ORD_0090996,5
REV_0054187,ORD_0019002,5
REV_0054188,ORD_0019534,5
REV_0054189,ORD_0094861,4
REV_0054190,ORD_0099318,2
REV_0054191,ORD_0010596,4
REV_0054192,ORD_0073794,4
REV_0054193,ORD_0082339,5
REV_0054194,ORD_0083718,1
REV_0054195,ORD_0085297,4
REV_0054196,ORD_0071704,1
REV_0054197,ORD_0087965,4
REV_0054198,ORD_0021947,5
REV_0054199,ORD_0000805,5
REV_0054200,ORD_0094236,5
REV_0054201,ORD_0020232,5
REV_0054202,ORD_0097789,5
REV_0054203,ORD_0052561,5
REV_0054204,ORD_0031738,4
REV_0054205,ORD_0019195,1
REV_0054206,ORD_0001271,5
REV_0054207,ORD_0015436,3
REV_0054208,ORD_0059892,5
REV_0054209,ORD_0020040,1
REV_0054210,ORD_0053671,5
REV_0054211,ORD_0011163,4
REV_0054212,ORD_0010886,1
REV_0054213,ORD_0082105,1
REV_0054214,ORD_0088705,5
REV_0054215,ORD_0073564,5
REV_0054216,ORD_0031295,2
REV_0054217,ORD_0080784,4
REV_0054218,ORD_0020326,5
REV_0054219,ORD_0007121,5
REV_0054220,ORD_0057557,4
REV_0054221,ORD_0017826,5
REV_0054222,ORD_0054845,5
REV_0054223,ORD_0098885,3
REV_0054224,ORD_0025318,2
REV_0054225,ORD_0035736,4
REV_0054226,ORD_0069911,4
REV_0054227,ORD_0088690,4
REV_0054228,ORD_0063786,1
REV_0054229,ORD_0019247,1
REV_0054230,ORD_0072048,5
REV_0054231,ORD_0062887,5
REV_0054232,ORD_0010868,5
REV_0054233,ORD_0059739,4
REV_0054234,ORD_0050599,5
REV_0054235,ORD_0081517,4
REV_0054236,ORD_0050823,5
REV_0054237,ORD_0089423,1
REV_0054238,ORD_0088873,4
REV_0054239,ORD_0009920,5
REV_0054240,ORD_0008906,4
REV_0054241,ORD_0022879,3
REV_0054242,ORD_0009623,3
REV_0054243,ORD_0091835,4
REV_0054244,ORD_0044355,5
REV_0054245,ORD_0059201,1
REV_0054246,ORD_0046249,2
REV_0054247,ORD_0085209,4
REV_0054248,ORD_0061535,5
REV_0054249,ORD_0002088,1
REV_0054250,ORD_0069929,4
REV_0054251,ORD_0012599,3
REV_0054252,ORD_0086192,1
REV_0054253,ORD_0090643,4
REV_0054254,ORD_0076163,5
REV_0054255,ORD_0038661,5
REV_0054256,ORD_0060077,5
REV_0054257,ORD_0034199,4
REV_0054258,ORD_0021044,2
REV_0054259,ORD_0075589,5
REV_0054260,ORD_0098349,4
REV_0054261,ORD_0081571,5
REV_0054262,ORD_0079370,4
REV_0054263,ORD_0014900,4
REV_0054264,ORD_0005833,5
REV_0054265,ORD_0024236,5
REV_0054266,ORD_0065293,5
REV_0054267,ORD_0073938,3
REV_0054268,ORD_0015264,4
REV_0054269,ORD_0060395,3
REV_0054270,ORD_0079880,5
REV_0054271,ORD_0091119,4
REV_0054272,ORD_0056170,5
REV_0054273,ORD_0039175,5
REV_0054274,ORD_0021567,3
REV_0054275,ORD_0026304,4
REV_0054276,ORD_0055233,4
REV_0054277,ORD_0017607,5
REV_0054278,ORD_0099874,4
REV_0054279,ORD_0065096,3
REV_0054280,ORD_0033220,5
REV_0054281,ORD_0073930,4
REV_0054282,ORD_0084346,4
REV_0054283,ORD_0054909,4
REV_0054284,ORD_0040408,3
REV_0054285,ORD_0096086,5
REV_0054286,ORD_0057894,4
REV_0054287,ORD_0059520,4
REV_0054288,ORD_0070457,3
REV_0054289,ORD_0004986,5
REV_0054290,ORD_0026759,3
REV_0054291,ORD_0080680,5
REV_0054292,ORD_0079120,3
REV_0054293,ORD_0024135,4
REV_0054294,ORD_0015829,5
REV_0054295,ORD_0026751,5
REV_0054296,ORD_0013204,5
REV_0054297,ORD_0094107,4
REV_0054298,ORD_0044568,2
REV_0054299,ORD_0036557,5
REV_0054300,ORD_0056801,4
REV_0054301,ORD_0054262,5
REV_0054302,ORD_0087288,4
REV_0054303,ORD_0045874,5
REV_0054304,ORD_0024491,3
REV_0054305,ORD_0003650,3
REV_0054306,ORD_0010340,4
REV_0054307,ORD_0029048,4
REV_0054308,ORD_0025465,5
REV_0054309,ORD_0057471,2
REV_0054310,ORD_0083653,3
REV_0054311,ORD_0045147,5
REV_0054312,ORD_0030675,5
REV_0054313,ORD_0030152,4
REV_0054314,ORD_0092640,3
REV_0054315,ORD_0025009,4
