product_id,product_category_name,product_weight_g,product_length_cm,product_width_cm,product_height_cm
PROD_01935,clothing_accessories,2298,67,20,28
PROD_01936,health_wellness,3432,23,59,36
PROD_01937,baby_products,1203,54,44,2
PROD_01938,automotive,3277,15,45,8
PROD_01939,beauty_perfumery,3694,32,50,48
PROD_01940,automotive,3574,71,12,9
PROD_01941,garden_tools,4915,26,28,12
PROD_01942,home_decor,2277,79,20,35
PROD_01943,clothing_accessories,1294,37,58,29
PROD_01944,electronics,4601,22,31,35
PROD_01945,sports_leisure,635,38,6,44
PROD_01946,baby_products,1169,54,59,21
PROD_01947,beauty_perfumery,4469,29,24,29
PROD_01948,books,232,67,55,43
PROD_01949,electronics,363,63,24,38
PROD_01950,electronics,4562,73,24,4
PROD_01951,sports_leisure,2152,61,23,10
PROD_01952,baby_products,4189,52,55,23
PROD_01953,home_decor,2947,27,22,26
PROD_01954,automotive,457,63,17,3
PROD_01955,electronics,4520,69,21,24
PROD_01956,furniture,850,10,37,18
PROD_01957,furniture,3350,46,57,26
PROD_01958,health_wellness,4451,58,32,13
PROD_01959,electronics,2358,44,9,28
PROD_01960,clothing_accessories,1010,76,32,21
PROD_01961,clothing_accessories,3910,44,29,10
PROD_01962,baby_products,683,18,24,24
PROD_01963,electronics,3538,46,25,37
PROD_01964,electronics,676,69,17,29
PROD_01965,beauty_perfumery,2676,65,10,49
PROD_01966,beauty_perfumery,1971,21,33,30
PROD_01967,health_wellness,1252,13,46,43
PROD_01968,baby_products,1883,70,59,33
PROD_01969,beauty_perfumery,1193,54,13,13
PROD_01970,garden_tools,2199,59,33,31
PROD_01971,toys_games,4632,59,42,12
PROD_01972,clothing_accessories,2241,57,5,38
PROD_01973,garden_tools,2233,32,34,21
PROD_01974,books,617,17,54,12
PROD_01975,home_decor,841,38,36,49
PROD_01976,books,2577,52,27,48
PROD_01977,home_decor,2976,62,43,39
PROD_01978,electronics,142,15,14,46
PROD_01979,books,3541,33,48,17
PROD_01980,health_wellness,503,23,25,36
PROD_01981,toys_games,1426,61,30,2
PROD_01982,clothing_accessories,2316,79,19,26
PROD_01983,baby_products,2249,13,21,28
PROD_01984,electronics,2493,67,39,33
PROD_01985,home_decor,2750,46,29,7
PROD_01986,clothing_accessories,4637,57,19,42
PROD_01987,electronics,4445,48,37,37
PROD_01988,home_decor,977,75,15,40
PROD_01989,furniture,1986,22,28,24
PROD_01990,automotive,1403,75,10,30
PROD_01991,pet_supplies,1840,69,32,31
PROD_01992,kitchen_utilities,1212,50,33,23
PROD_01993,sports_leisure,3976,41,52,12
PROD_01994,toys_games,1998,61,25,27
PROD_01995,health_wellness,347,14,16,24
PROD_01996,sports_leisure,3360,76,26,4
PROD_01997,kitchen_utilities,667,75,31,49
PROD_01998,sports_leisure,3909,61,25,7
PROD_01999,home_decor,1288,58,19,8
PROD_02000,beauty_perfumery,2695,38,22,45
PROD_02001,books,1453,47,14,40
PROD_02002,toys_games,3712,79,26,23
PROD_02003,home_decor,1080,17,48,49
PROD_02004,beauty_perfumery,268,68,24,43
PROD_02005,garden_tools,3264,64,23,34
PROD_02006,stationery,2771,11,32,41
PROD_02007,clothing_accessories,478,35,41,4
PROD_02008,clothing_accessories,2032,72,54,31
PROD_02009,books,293,26,55,49
PROD_02010,home_decor,363,68,59,25
PROD_02011,electronics,1571,25,48,4
PROD_02012,home_decor,2115,67,5,3
PROD_02013,kitchen_utilities,4716,73,38,45
PROD_02014,kitchen_utilities,1400,59,39,41
PROD_02015,sports_leisure,3300,35,30,20
PROD_02016,sports_leisure,3473,26,34,25
PROD_02017,beauty_perfumery,673,55,16,21
PROD_02018,clothing_accessories,1637,77,18,48
PROD_02019,beauty_perfumery,1483,59,43,32
PROD_02020,electronics,1480,52,8,42
PROD_02021,sports_leisure,3637,57,16,32
PROD_02022,home_decor,3259,77,28,38
PROD_02023,books,1623,28,44,44
PROD_02024,furniture,4712,34,35,30
PROD_02025,home_decor,4032,27,5,5
PROD_02026,electronics,3722,60,41,11
PROD_02027,clothing_accessories,995,27,5,37
PROD_02028,furniture,3493,67,19,36
PROD_02029,electronics,564,73,17,49
PROD_02030,electronics,1710,66,33,22
PROD_02031,furniture,712,26,59,44
PROD_02032,toys_games,3312,68,49,42
PROD_02033,home_decor,704,76,8,2
PROD_02034,sports_leisure,720,24,19,43
PROD_02035,baby_products,2702,35,48,13
PROD_02036,baby_products,2283,57,44,25
PROD_02037,clothing_accessories,3900,23,52,3
PROD_02038,kitchen_utilities,255,18,16,48
PROD_02039,furniture,3453,16,29,21
PROD_02040,stationery,4011,64,31,17
PROD_02041,sports_leisure,3017,21,10,35
PROD_02042,kitchen_utilities,3217,26,27,14
PROD_02043,toys_games,2815,17,19,19
PROD_02044,sports_leisure,4439,51,43,30
PROD_02045,kitchen_utilities,549,46,9,44
PROD_02046,clothing_accessories,4949,29,27,15
PROD_02047,electronics,4601,10,19,31
PROD_02048,sports_leisure,4061,18,29,36
PROD_02049,baby_products,1169,33,34,10
PROD_02050,sports_leisure,4117,43,48,38
PROD_02051,furniture,4944,45,47,47
PROD_02052,furniture,3691,13,8,40
PROD_02053,electronics,2919,38,17,13
PROD_02054,home_decor,2385,25,54,22
PROD_02055,books,2135,17,44,19
PROD_02056,stationery,1290,48,43,12
PROD_02057,electronics,1499,67,58,28
PROD_02058,home_decor,3840,21,27,25
PROD_02059,electronics,2348,53,20,42
PROD_02060,clothing_accessories,2893,13,39,44
PROD_02061,home_decor,823,34,58,35
PROD_02062,beauty_perfumery,1541,79,20,21
PROD_02063,clothing_accessories,4920,76,52,14
PROD_02064,clothing_accessories,186,48,11,48
PROD_02065,kitchen_utilities,4249,33,59,9
PROD_02066,stationery,1851,15,49,38
PROD_02067,home_decor,3520,42,17,6
PROD_02068,books,4937,57,57,8
PROD_02069,clothing_accessories,2583,76,55,45
PROD_02070,garden_tools,3312,11,54,13
PROD_02071,books,4022,47,33,42
PROD_02072,kitchen_utilities,2589,49,43,5
PROD_02073,electronics,1586,65,24,41
PROD_02074,furniture,3627,30,54,20
PROD_02075,beauty_perfumery,172,44,33,2
PROD_02076,clothing_accessories,824,76,22,44
PROD_02077,clothing_accessories,3854,69,26,14
PROD_02078,beauty_perfumery,3095,32,40,43
PROD_02079,books,4465,74,45,46
PROD_02080,electronics,318,72,57,26
PROD_02081,beauty_perfumery,646,32,52,45
PROD_02082,electronics,3829,51,40,46
PROD_02083,electronics,2068,73,12,35
PROD_02084,furniture,4616,75,7,36
PROD_02085,clothing_accessories,1359,50,33,18
PROD_02086,sports_leisure,3033,29,13,27
PROD_02087,home_decor,2609,18,12,22
PROD_02088,furniture,4108,66,34,13
PROD_02089,sports_leisure,4172,26,16,17
PROD_02090,stationery,4780,27,50,21
PROD_02091,home_decor,1662,72,32,11
PROD_02092,toys_games,2185,35,46,24
PROD_02093,clothing_accessories,1889,22,57,48
PROD_02094,sports_leisure,3769,26,53,31
PROD_02095,beauty_perfumery,2581,35,47,9
PROD_02096,home_decor,3530,15,14,6
PROD_02097,sports_leisure,304,13,17,13
PROD_02098,clothing_accessories,841,16,6,43
PROD_02099,electronics,2988,26,5,15
PROD_02100,clothing_accessories,3594,59,26,13
PROD_02101,books,4363,15,37,25
PROD_02102,kitchen_utilities,4837,39,20,46
PROD_02103,clothing_accessories,1205,65,46,18
PROD_02104,home_decor,1923,48,33,2
PROD_02105,electronics,2747,23,14,43
PROD_02106,clothing_accessories,4297,63,43,38
PROD_02107,kitchen_utilities,188,31,11,12
PROD_02108,furniture,3481,66,5,43
PROD_02109,clothing_accessories,4803,50,30,7
PROD_02110,clothing_accessories,3611,19,49,16
PROD_02111,kitchen_utilities,2306,11,9,42
PROD_02112,clothing_accessories,3285,76,39,41
PROD_02113,home_decor,4481,57,17,24
PROD_02114,books,964,51,31,24
PROD_02115,beauty_perfumery,154,20,16,39
PROD_02116,sports_leisure,4771,21,34,39
PROD_02117,automotive,2180,23,54,13
PROD_02118,clothing_accessories,657,39,36,8
PROD_02119,toys_games,4926,69,35,38
PROD_02120,electronics,1092,39,9,17
PROD_02121,furniture,4996,47,41,39
PROD_02122,automotive,4391,74,6,41
PROD_02123,sports_leisure,547,56,42,36
PROD_02124,toys_games,1921,48,11,41
PROD_02125,health_wellness,3919,58,5,30
PROD_02126,electronics,3072,67,7,40
PROD_02127,books,191,26,24,18
PROD_02128,garden_tools,707,15,6,27
PROD_02129,beauty_perfumery,1351,24,46,21
PROD_02130,clothing_accessories,385,76,47,47
PROD_02131,electronics,3021,37,25,26
PROD_02132,clothing_accessories,3406,53,49,39
PROD_02133,electronics,201,27,36,40
PROD_02134,beauty_perfumery,3935,41,52,38
PROD_02135,electronics,4335,78,24,20
PROD_02136,clothing_accessories,1778,53,47,22
PROD_02137,sports_leisure,3923,79,54,33
PROD_02138,sports_leisure,634,72,35,29
PROD_02139,beauty_perfumery,115,67,47,40
PROD_02140,books,660,56,37,42
PROD_02141,electronics,3025,26,28,13
PROD_02142,electronics,2483,48,22,48
PROD_02143,electronics,1009,68,24,16
PROD_02144,sports_leisure,1513,16,36,29
PROD_02145,electronics,218,72,9,22
PROD_02146,toys_games,4162,66,6,17
PROD_02147,clothing_accessories,3213,43,30,24
PROD_02148,baby_products,3160,62,29,27
PROD_02149,sports_leisure,1591,75,54,16
PROD_02150,sports_leisure,2196,57,26,38
PROD_02151,kitchen_utilities,2354,69,43,13
PROD_02152,books,613,52,26,5
PROD_02153,furniture,1333,13,15,36
PROD_02154,baby_products,4232,61,15,32
PROD_02155,sports_leisure,1579,41,49,28
PROD_02156,kitchen_utilities,3449,60,8,33
PROD_02157,home_decor,1640,19,37,34
PROD_02158,health_wellness,229,21,22,14
PROD_02159,clothing_accessories,3816,48,35,38
PROD_02160,clothing_accessories,3843,77,48,45
PROD_02161,books,1871,19,32,3
PROD_02162,clothing_accessories,4554,19,46,39
PROD_02163,clothing_accessories,3175,32,26,38
PROD_02164,clothing_accessories,605,22,44,6
PROD_02165,books,4989,57,7,19
PROD_02166,automotive,938,53,11,49
PROD_02167,books,3971,73,24,18
PROD_02168,health_wellness,4818,49,47,3
PROD_02169,beauty_perfumery,2776,15,11,43
PROD_02170,electronics,196,52,11,36
PROD_02171,electronics,2063,41,33,15
PROD_02172,beauty_perfumery,2966,58,30,13
PROD_02173,home_decor,4126,28,45,34
PROD_02174,clothing_accessories,698,61,7,8
PROD_02175,sports_leisure,3081,61,47,40
PROD_02176,books,4063,43,21,46
PROD_02177,home_decor,528,68,44,10
PROD_02178,kitchen_utilities,3881,14,24,6
PROD_02179,toys_games,1424,75,38,5
PROD_02180,toys_games,2690,50,57,33
PROD_02181,pet_supplies,2514,43,56,6
PROD_02182,clothing_accessories,1867,63,37,45
PROD_02183,furniture,1616,29,20,9
PROD_02184,health_wellness,1439,63,27,14
PROD_02185,beauty_perfumery,4194,75,8,5
PROD_02186,kitchen_utilities,4759,27,45,12
PROD_02187,home_decor,3503,53,44,16
PROD_02188,furniture,2646,57,37,47
PROD_02189,electronics,1076,44,12,19
PROD_02190,pet_supplies,1714,48,9,21
PROD_02191,kitchen_utilities,1684,12,37,2
PROD_02192,automotive,4161,28,29,2
PROD_02193,books,4751,27,11,12
PROD_02194,clothing_accessories,1370,14,51,30
PROD_02195,electronics,318,64,11,30
PROD_02196,automotive,633,22,37,25
PROD_02197,home_decor,1595,43,45,21
PROD_02198,clothing_accessories,1473,27,37,31
PROD_02199,beauty_perfumery,4239,77,33,39
PROD_02200,sports_leisure,3923,52,48,6
PROD_02201,furniture,4049,74,43,46
PROD_02202,sports_leisure,164,50,45,11
PROD_02203,books,4441,47,36,7
PROD_02204,health_wellness,3242,47,41,5
PROD_02205,clothing_accessories,1824,22,48,5
PROD_02206,home_decor,2305,31,33,8
PROD_02207,sports_leisure,3085,38,26,49
PROD_02208,stationery,4013,18,6,34
PROD_02209,home_decor,1148,77,54,10
PROD_02210,home_decor,3754,26,13,27
PROD_02211,furniture,2972,46,33,48
PROD_02212,home_decor,4355,73,37,42
PROD_02213,baby_products,1104,76,14,22
PROD_02214,automotive,2222,13,32,23
PROD_02215,beauty_perfumery,4674,49,50,34
PROD_02216,furniture,4081,25,57,34
PROD_02217,electronics,4582,20,50,49
PROD_02218,books,571,35,43,6
PROD_02219,books,3505,74,16,22
PROD_02220,home_decor,408,11,26,28
PROD_02221,clothing_accessories,3034,54,58,42
PROD_02222,garden_tools,4896,52,10,2
PROD_02223,sports_leisure,3147,12,49,17
PROD_02224,furniture,2021,43,44,36
PROD_02225,electronics,3099,74,27,37
PROD_02226,home_decor,2117,73,57,45
PROD_02227,kitchen_utilities,4981,16,38,33
PROD_02228,home_decor,1578,44,46,30
PROD_02229,furniture,2452,31,42,40
PROD_02230,clothing_accessories,4297,57,20,48
PROD_02231,home_decor,4970,41,14,24
PROD_02232,garden_tools,3559,35,51,16
PROD_02233,beauty_perfumery,3854,15,25,27
PROD_02234,garden_tools,1331,55,56,38
PROD_02235,garden_tools,3220,64,14,26
PROD_02236,baby_products,671,64,15,3
PROD_02237,automotive,3689,66,25,13
PROD_02238,electronics,247,72,29,20
PROD_02239,baby_products,3543,10,38,33
PROD_02240,electronics,696,30,58,24
PROD_02241,electronics,1170,29,35,6
PROD_02242,electronics,3845,38,31,26
PROD_02243,home_decor,4350,52,29,36
PROD_02244,furniture,4425,54,46,30
PROD_02245,home_decor,3471,74,36,39
PROD_02246,electronics,257,12,57,46
PROD_02247,sports_leisure,1022,29,48,21
PROD_02248,sports_leisure,3418,46,15,48
PROD_02249,toys_games,2446,47,58,37
PROD_02250,clothing_accessories,4150,54,51,8
PROD_02251,clothing_accessories,1346,51,30,23
PROD_02252,clothing_accessories,865,55,40,19
PROD_02253,clothing_accessories,3751,69,41,22
PROD_02254,furniture,2712,22,37,23
PROD_02255,sports_leisure,4662,40,37,40
PROD_02256,home_decor,3928,77,46,13
PROD_02257,home_decor,4681,71,40,12
PROD_02258,home_decor,543,58,17,13
PROD_02259,stationery,1004,27,18,27
PROD_02260,clothing_accessories,3010,62,55,31
PROD_02261,kitchen_utilities,3309,27,41,16
PROD_02262,books,1901,60,47,9
PROD_02263,electronics,1025,50,44,44
PROD_02264,pet_supplies,3821,76,5,19
PROD_02265,toys_games,4487,74,9,11
PROD_02266,books,851,15,34,9
PROD_02267,home_decor,1334,46,57,39
PROD_02268,beauty_perfumery,3022,21,22,36
PROD_02269,clothing_accessories,762,11,49,21
PROD_02270,electronics,3295,62,41,13
PROD_02271,health_wellness,1684,34,43,4
PROD_02272,automotive,1019,37,16,21
PROD_02273,electronics,4319,54,38,13
PROD_02274,kitchen_utilities,167,46,49,25
PROD_02275,toys_games,4670,26,18,17
PROD_02276,electronics,4553,78,42,11
PROD_02277,sports_leisure,1866,65,20,20
PROD_02278,sports_leisure,2053,67,46,42
PROD_02279,toys_games,2668,13,15,15
PROD_02280,health_wellness,3808,64,37,15
PROD_02281,electronics,2771,58,19,23
PROD_02282,beauty_perfumery,3499,47,52,5
PROD_02283,toys_games,1453,54,46,48
PROD_02284,kitchen_utilities,542,39,14,35
PROD_02285,electronics,700,46,7,19
PROD_02286,beauty_perfumery,3266,65,15,35
PROD_02287,health_wellness,4042,36,15,19
PROD_02288,clothing_accessories,2909,41,20,41
PROD_02289,sports_leisure,3488,20,42,32
PROD_02290,kitchen_utilities,4682,67,34,43
PROD_02291,electronics,2886,44,45,21
PROD_02292,health_wellness,2795,26,5,37
PROD_02293,clothing_accessories,3748,39,42,43
PROD_02294,electronics,2152,27,54,11
PROD_02295,clothing_accessories,731,39,49,4
PROD_02296,electronics,3542,25,38,22
PROD_02297,electronics,1854,63,23,37
PROD_02298,books,3133,13,38,11
PROD_02299,clothing_accessories,1678,24,40,8
PROD_02300,baby_products,125,36,8,23
PROD_02301,beauty_perfumery,2309,13,14,24
PROD_02302,sports_leisure,3002,44,21,13
PROD_02303,sports_leisure,1229,72,20,40
PROD_02304,books,4204,75,25,14
PROD_02305,sports_leisure,4245,48,32,41
PROD_02306,electronics,541,37,12,14
PROD_02307,automotive,3995,43,33,34
PROD_02308,sports_leisure,4897,42,10,32
PROD_02309,electronics,4949,59,34,49
PROD_02310,beauty_perfumery,1928,69,6,29
PROD_02311,furniture,1635,51,59,20
PROD_02312,clothing_accessories,4425,37,51,22
PROD_02313,kitchen_utilities,659,36,35,33
PROD_02314,books,1273,10,29,27
PROD_02315,furniture,1978,17,27,14
PROD_02316,sports_leisure,2355,55,47,30
PROD_02317,stationery,1184,33,25,8
PROD_02318,clothing_accessories,4014,49,20,48
PROD_02319,beauty_perfumery,338,60,8,27
PROD_02320,clothing_accessories,3014,33,47,7
PROD_02321,toys_games,2195,31,50,33
PROD_02322,electronics,1571,77,12,37
PROD_02323,electronics,2145,17,10,24
PROD_02324,kitchen_utilities,4712,67,57,12
PROD_02325,sports_leisure,3783,24,59,22
PROD_02326,home_decor,304,17,31,20
PROD_02327,furniture,3700,51,55,35
PROD_02328,books,2237,48,40,48
PROD_02329,clothing_accessories,1313,44,40,45
PROD_02330,clothing_accessories,3934,50,28,36
PROD_02331,baby_products,3191,57,10,32
PROD_02332,beauty_perfumery,1482,53,47,47
PROD_02333,home_decor,3780,44,37,30
PROD_02334,kitchen_utilities,1779,36,6,7
PROD_02335,beauty_perfumery,106,74,45,37
PROD_02336,clothing_accessories,1985,79,20,32
PROD_02337,clothing_accessories,3598,75,42,33
PROD_02338,home_decor,395,72,59,41
PROD_02339,health_wellness,363,38,13,21
PROD_02340,electronics,2237,40,55,23
PROD_02341,clothing_accessories,3965,73,9,4
PROD_02342,automotive,4596,62,57,9
PROD_02343,electronics,4552,77,14,46
PROD_02344,furniture,2646,34,34,20
PROD_02345,clothing_accessories,4630,22,11,32
PROD_02346,furniture,218,49,33,33
PROD_02347,home_decor,2495,16,6,16
PROD_02348,electronics,3467,41,24,40
PROD_02349,beauty_perfumery,1802,33,8,32
PROD_02350,books,629,10,32,4
PROD_02351,books,3774,56,12,33
PROD_02352,furniture,402,60,39,11
PROD_02353,sports_leisure,4167,45,6,29
PROD_02354,beauty_perfumery,4351,36,45,28
PROD_02355,furniture,4068,79,32,49
PROD_02356,books,113,51,15,47
PROD_02357,furniture,2903,77,40,41
PROD_02358,beauty_perfumery,988,79,13,44
PROD_02359,electronics,3628,22,42,32
PROD_02360,clothing_accessories,1296,34,5,35
PROD_02361,clothing_accessories,4640,31,31,6
PROD_02362,garden_tools,2269,30,7,12
PROD_02363,toys_games,3668,24,43,8
PROD_02364,beauty_perfumery,2331,76,13,9
PROD_02365,clothing_accessories,1943,46,44,18
PROD_02366,electronics,3751,54,32,45
PROD_02367,automotive,3976,35,25,40
PROD_02368,automotive,2818,64,32,42
PROD_02369,electronics,148,59,49,15
PROD_02370,kitchen_utilities,280,44,28,25
PROD_02371,sports_leisure,3978,50,22,31
PROD_02372,home_decor,1517,20,55,16
PROD_02373,toys_games,3564,17,13,5
PROD_02374,furniture,3519,63,30,14
PROD_02375,kitchen_utilities,629,10,28,6
PROD_02376,electronics,4779,29,56,32
PROD_02377,clothing_accessories,1386,43,10,13
PROD_02378,clothing_accessories,2290,66,57,31
PROD_02379,home_decor,806,22,16,11
PROD_02380,sports_leisure,3317,63,40,31
PROD_02381,clothing_accessories,393,62,13,27
PROD_02382,sports_leisure,1661,61,14,45
PROD_02383,home_decor,4617,15,7,7
PROD_02384,toys_games,2711,45,53,28
PROD_02385,furniture,760,34,33,21
PROD_02386,furniture,3278,67,11,29
PROD_02387,clothing_accessories,3489,64,30,21
PROD_02388,home_decor,2206,12,12,13
PROD_02389,electronics,3163,37,47,46
PROD_02390,electronics,2940,77,17,22
PROD_02391,clothing_accessories,3596,47,39,31
PROD_02392,electronics,2678,43,23,11
PROD_02393,furniture,2151,22,50,6
PROD_02394,pet_supplies,2509,14,26,38
PROD_02395,electronics,3053,69,20,9
PROD_02396,health_wellness,468,26,19,31
PROD_02397,electronics,638,66,6,18
PROD_02398,books,3027,40,42,4
PROD_02399,furniture,2493,74,25,22
PROD_02400,garden_tools,830,75,34,17
PROD_02401,electronics,996,42,11,33
PROD_02402,clothing_accessories,4759,13,35,28
PROD_02403,electronics,2468,64,45,7
PROD_02404,home_decor,4659,33,45,43
PROD_02405,garden_tools,2780,41,53,17
PROD_02406,kitchen_utilities,2480,56,59,46
PROD_02407,toys_games,114,25,39,4
PROD_02408,beauty_perfumery,3228,30,8,41
PROD_02409,automotive,1453,76,38,21
PROD_02410,sports_leisure,3235,40,5,41
PROD_02411,electronics,2377,23,14,8
PROD_02412,health_wellness,110,15,34,12
PROD_02413,clothing_accessories,1756,78,36,30
PROD_02414,electronics,1347,38,7,4
PROD_02415,electronics,1760,64,14,22
PROD_02416,furniture,1863,46,13,33
PROD_02417,furniture,641,68,21,31
PROD_02418,clothing_accessories,1629,45,51,40
PROD_02419,toys_games,1280,68,7,12
PROD_02420,kitchen_utilities,2788,73,31,18
PROD_02421,garden_tools,2717,52,57,26
PROD_02422,beauty_perfumery,2854,51,39,26
PROD_02423,kitchen_utilities,1028,69,8,10
PROD_02424,toys_games,1526,71,8,46
PROD_02425,clothing_accessories,3759,73,53,30
PROD_02426,clothing_accessories,2333,67,36,16
PROD_02427,sports_leisure,4009,11,42,20
PROD_02428,electronics,2161,17,15,16
PROD_02429,clothing_accessories,4197,65,48,40
PROD_02430,sports_leisure,2663,45,59,36
PROD_02431,electronics,2903,78,43,41
PROD_02432,electronics,2393,22,49,14
PROD_02433,sports_leisure,1725,48,10,17
PROD_02434,toys_games,671,15,59,4
PROD_02435,health_wellness,4631,28,39,32
PROD_02436,beauty_perfumery,2500,34,57,2
PROD_02437,sports_leisure,1811,12,50,36
PROD_02438,home_decor,482,62,36,17
PROD_02439,clothing_accessories,1183,37,50,2
PROD_02440,electronics,2049,35,27,15
PROD_02441,kitchen_utilities,2617,56,46,8
PROD_02442,sports_leisure,4269,17,41,24
PROD_02443,kitchen_utilities,3597,66,30,36
PROD_02444,books,3414,64,38,30
PROD_02445,clothing_accessories,2775,10,42,23
PROD_02446,beauty_perfumery,3494,49,59,17
PROD_02447,sports_leisure,1303,32,15,30
PROD_02448,sports_leisure,873,63,54,7
PROD_02449,beauty_perfumery,3156,51,25,19
PROD_02450,pet_supplies,2413,59,47,30
PROD_02451,kitchen_utilities,2697,13,28,26
PROD_02452,garden_tools,1503,17,19,46
PROD_02453,electronics,4272,45,7,3
PROD_02454,electronics,3161,19,6,45
PROD_02455,electronics,3425,39,11,33
PROD_02456,clothing_accessories,1503,25,9,37
PROD_02457,sports_leisure,3420,39,57,33
PROD_02458,furniture,969,73,49,42
PROD_02459,sports_leisure,1183,20,44,21
PROD_02460,garden_tools,1073,43,33,38
PROD_02461,baby_products,1325,64,45,43
PROD_02462,electronics,1902,13,36,39
PROD_02463,health_wellness,3064,58,34,34
PROD_02464,sports_leisure,1288,53,12,6
PROD_02465,sports_leisure,3543,40,36,7
PROD_02466,kitchen_utilities,4034,57,46,23
PROD_02467,electronics,4509,35,6,22
PROD_02468,automotive,1421,79,14,20
PROD_02469,books,2123,21,47,44
PROD_02470,automotive,4831,54,59,16
PROD_02471,pet_supplies,4612,17,47,35
PROD_02472,beauty_perfumery,538,18,41,48
PROD_02473,electronics,264,10,50,8
PROD_02474,electronics,3437,14,59,18
PROD_02475,home_decor,3450,63,7,45
PROD_02476,electronics,1087,33,56,45
PROD_02477,kitchen_utilities,2629,35,27,6
PROD_02478,clothing_accessories,4712,19,38,40
PROD_02479,stationery,4277,70,22,3
PROD_02480,books,4314,49,37,28
PROD_02481,electronics,3945,53,37,46
PROD_02482,sports_leisure,1426,21,21,25
PROD_02483,sports_leisure,3386,31,10,42
PROD_02484,sports_leisure,127,36,17,48
PROD_02485,beauty_perfumery,2124,76,25,29
PROD_02486,electronics,4693,78,35,48
PROD_02487,books,293,23,25,2
PROD_02488,sports_leisure,691,34,37,22
PROD_02489,kitchen_utilities,2589,61,32,29
PROD_02490,kitchen_utilities,1957,68,10,4
PROD_02491,clothing_accessories,212,47,12,31
PROD_02492,electronics,1417,29,17,2
PROD_02493,books,1837,29,38,46
PROD_02494,stationery,2161,65,44,48
PROD_02495,sports_leisure,1790,39,26,46
PROD_02496,clothing_accessories,3768,50,5,19
PROD_02497,electronics,1494,72,17,34
PROD_02498,clothing_accessories,3268,78,5,16
PROD_02499,home_decor,3659,38,14,25
PROD_02500,sports_leisure,2336,53,9,37
PROD_02501,furniture,3983,66,59,35
PROD_02502,clothing_accessories,3351,33,24,27
PROD_02503,electronics,4032,28,17,41
PROD_02504,home_decor,3114,26,41,23
PROD_02505,health_wellness,3586,78,14,17
PROD_02506,sports_leisure,1228,70,7,41
PROD_02507,stationery,1796,13,38,43
PROD_02508,sports_leisure,232,31,38,17
PROD_02509,clothing_accessories,4765,15,34,6
PROD_02510,clothing_accessories,4320,39,41,7
PROD_02511,books,3639,20,8,43
PROD_02512,beauty_perfumery,3088,57,38,25
PROD_02513,furniture,4402,55,36,31
PROD_02514,toys_games,3393,36,25,38
PROD_02515,toys_games,411,28,45,33
PROD_02516,electronics,2529,68,28,20
PROD_02517,kitchen_utilities,1885,77,13,46
PROD_02518,beauty_perfumery,4491,63,45,29
PROD_02519,home_decor,501,26,28,48
PROD_02520,beauty_perfumery,1696,59,29,9
PROD_02521,furniture,221,49,40,44
PROD_02522,electronics,850,20,12,2
PROD_02523,home_decor,205,23,54,5
PROD_02524,home_decor,1159,22,45,23
PROD_02525,home_decor,4267,37,33,23
PROD_02526,electronics,4763,53,29,31
PROD_02527,electronics,3338,72,39,28
PROD_02528,electronics,1344,70,42,28
PROD_02529,home_decor,175,26,32,14
PROD_02530,automotive,1109,59,59,40
PROD_02531,clothing_accessories,3382,35,23,28
PROD_02532,home_decor,2375,16,36,40
PROD_02533,clothing_accessories,3908,25,41,39
PROD_02534,kitchen_utilities,552,26,53,9
PROD_02535,electronics,865,44,55,13
PROD_02536,clothing_accessories,4682,32,32,25
PROD_02537,clothing_accessories,2815,78,39,19
PROD_02538,pet_supplies,1597,18,12,16
PROD_02539,beauty_perfumery,4046,27,45,17
PROD_02540,electronics,3832,57,58,34
PROD_02541,clothing_accessories,2938,75,27,11
PROD_02542,electronics,589,32,58,48
PROD_02543,electronics,2523,19,44,25
PROD_02544,kitchen_utilities,2035,47,50,46
PROD_02545,sports_leisure,2849,68,27,20
PROD_02546,furniture,3396,77,36,28
PROD_02547,home_decor,4670,52,14,46
PROD_02548,beauty_perfumery,3791,21,21,42
PROD_02549,clothing_accessories,1203,62,39,32
PROD_02550,clothing_accessories,1699,23,39,22
PROD_02551,furniture,3381,61,7,17
PROD_02552,electronics,3260,70,40,24
PROD_02553,furniture,4045,50,33,15
PROD_02554,health_wellness,325,30,53,24
PROD_02555,electronics,4903,57,50,42
PROD_02556,automotive,1814,65,31,19
PROD_02557,electronics,4249,44,35,37
PROD_02558,home_decor,2343,53,38,13
PROD_02559,furniture,2992,48,16,38
PROD_02560,beauty_perfumery,2445,24,41,12
PROD_02561,electronics,678,21,58,6
PROD_02562,kitchen_utilities,1798,17,29,22
PROD_02563,stationery,4695,76,6,33
PROD_02564,clothing_accessories,2771,10,34,30
PROD_02565,automotive,4401,51,48,8
PROD_02566,beauty_perfumery,3027,40,13,37
PROD_02567,baby_products,378,39,27,41
PROD_02568,electronics,1568,52,13,28
PROD_02569,kitchen_utilities,4872,35,24,7
PROD_02570,electronics,1040,21,59,39
PROD_02571,automotive,2418,68,5,5
PROD_02572,books,4636,78,43,47
PROD_02573,home_decor,1883,20,27,36
PROD_02574,clothing_accessories,1975,56,22,11
PROD_02575,kitchen_utilities,4743,32,46,39
PROD_02576,furniture,3326,52,36,31
PROD_02577,home_decor,3828,48,51,43
PROD_02578,sports_leisure,1085,64,13,10
